routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.008,0.042,0.0,9912
__check_action_completion,0.0,0.009,0.0,9912
preplanner/update_percepts,0.002,0.013,0.0,9912
preplanner/needs_planning,0.0,0.001,0.0,9912
preplanner/calculate_access_times,1.081,0.0,1.081,1
preplanner/_schedule_observations,367.0,0.0,367.0,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,265.033,0.0,265.033,1
preplanner/_schedule_maneuvers,0.627,0.0,0.627,1
preplanner/__schedule_periodic_replan,0.145,0.0,0.145,1
preplanner/generate_plan,633.213,0.0,633.213,1
replanner/compile_new_measurement_request_bids,0.0,0.007,0.0,9912
replanner/update_percepts,0.019,0.115,0.001,9912
replanner/check_request_completion,0.0,0.002,0.0,9912
replanner/check_request_end_time,0.0,0.0,0.0,9912
replanner/compare_bids,0.002,0.029,0.0,9912
replanner/consensus_phase,0.002,0.029,0.0,9912
replanner/is_observation_path_valid,0.011,0.08,0.001,533471
replanner/needs_planning,0.075,0.319,0.0,9912
replanner/_get_available_requests,1.884,2.196,0.858,1727
replanner/planning_phase,8.521,23.827,3.439,729
replanner/_schedule_observations,8.021,8.466,4.791,729
replanner/_schedule_maneuvers,3.314,4.934,0.704,729
replanner/_schedule_broadcasts,0.43,0.704,0.086,729
replanner/_schedule_waits,0.0,0.0,0.0,729
replanner/generate_plan,20.469,26.59,15.09,729
replanner/calc_imaging_time,0.127,0.17,0.057,111
