routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.015,0.0,7252
update_state,0.0,0.0,0.0,7252
sense_environment,0.186,0.115,0.171,7251
update_state_environment,0.003,0.014,0.0,7251
get_environment_broadcasts,0.007,0.023,0.0,7251
get_agent_broadcasts,0.047,0.073,0.0,7251
sense,0.245,0.138,0.228,7251
think,0.376,1.643,0.29,7251
perform_broadcast,0.006,0.021,0.0,1197
do,0.146,0.163,0.101,7251
perform_wait_for_messages,0.141,0.168,0.089,6054
perform_state_change,0.142,0.14,0.1,869
perform_observation,0.168,0.126,0.137,1167
