t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,-4217.821,3777.481,4155.722,0.441,-5.315,5.361,0.0,SENSING
0.0,-4217.821,3777.481,4155.722,0.441,-5.315,5.361,0.0,MANEUVERING
7.887,-4214.176,3735.464,4197.833,0.479,-5.35,5.323,-7.887,MANEUVERING
7.887,-4214.176,3735.464,4197.833,0.479,-5.35,5.323,-7.887,SENSING
7.887,-4214.176,3735.464,4197.833,0.479,-5.35,5.323,-7.887,MANEUVERING
9.052,-4213.612,3729.234,4204.029,0.485,-5.355,5.318,-9.052,MANEUVERING
9.052,-4213.612,3729.234,4204.029,0.485,-5.355,5.318,-9.052,SENSING
9.052,-4213.612,3729.234,4204.029,0.485,-5.355,5.318,-9.052,MANEUVERING
9.106,-4213.586,3728.946,4204.315,0.485,-5.355,5.317,-9.106,MANEUVERING
9.106,-4213.586,3728.946,4204.315,0.485,-5.355,5.317,-9.106,SENSING
9.106,-4213.586,3728.946,4204.315,0.485,-5.355,5.317,-9.106,MANEUVERING
9.114,-4213.582,3728.901,4204.359,0.485,-5.355,5.317,-9.114,MANEUVERING
9.114,-4213.582,3728.901,4204.359,0.485,-5.355,5.317,-9.114,SENSING
9.114,-4213.582,3728.901,4204.359,0.485,-5.355,5.317,-9.114,MANEUVERING
11.131,-4212.589,3718.105,4215.066,0.495,-5.363,5.307,-11.131,MANEUVERING
11.131,-4212.589,3718.105,4215.066,0.495,-5.363,5.307,-11.131,SENSING
11.131,-4212.589,3718.105,4215.066,0.495,-5.363,5.307,-11.131,MANEUVERING
11.166,-4212.572,3717.915,4215.254,0.495,-5.364,5.307,-11.166,MANEUVERING
11.166,-4212.572,3717.915,4215.254,0.495,-5.364,5.307,-11.166,SENSING
11.166,-4212.572,3717.915,4215.254,0.495,-5.364,5.307,-11.166,MANEUVERING
11.18,-4212.565,3717.839,4215.329,0.495,-5.364,5.307,-11.18,MANEUVERING
11.18,-4212.565,3717.839,4215.329,0.495,-5.364,5.307,-11.18,SENSING
11.18,-4212.565,3717.839,4215.329,0.495,-5.364,5.307,-11.18,MANEUVERING
31.383,-4201.535,3608.715,4321.5,0.593,-5.449,5.208,-31.383,MANEUVERING
31.383,-4201.535,3608.715,4321.5,0.593,-5.449,5.208,-31.383,SENSING
31.383,-4201.535,3608.715,4321.5,0.593,-5.449,5.208,-31.383,MANEUVERING
32.571,-4200.825,3602.249,4327.677,0.599,-5.454,5.202,-32.571,MANEUVERING
32.571,-4200.825,3602.249,4327.677,0.599,-5.454,5.202,-32.571,SENSING
32.571,-4200.825,3602.249,4327.677,0.599,-5.454,5.202,-32.571,MANEUVERING
32.721,-4200.735,3601.429,4328.46,0.599,-5.454,5.201,-32.721,MANEUVERING
32.721,-4200.735,3601.429,4328.46,0.599,-5.454,5.201,-32.721,SENSING
32.721,-4200.735,3601.429,4328.46,0.599,-5.454,5.201,-32.721,MANEUVERING
32.722,-4200.734,3601.423,4328.466,0.599,-5.454,5.201,-32.722,MANEUVERING
32.722,-4200.734,3601.423,4328.466,0.599,-5.454,5.201,-32.722,SENSING
32.722,-4200.734,3601.423,4328.466,0.599,-5.454,5.201,-32.722,MANEUVERING
32.937,-4200.605,3600.255,4329.579,0.601,-5.455,5.2,-32.937,MANEUVERING
32.937,-4200.605,3600.255,4329.579,0.601,-5.455,5.2,-32.937,SENSING
32.937,-4200.605,3600.255,4329.579,0.601,-5.455,5.2,-32.937,MANEUVERING
33.09,-4200.513,3599.42,4330.375,0.601,-5.456,5.2,-33.09,MANEUVERING
33.09,-4200.513,3599.42,4330.375,0.601,-5.456,5.2,-33.09,SENSING
33.09,-4200.513,3599.42,4330.375,0.601,-5.456,5.2,-33.09,MANEUVERING
33.092,-4200.512,3599.406,4330.389,0.601,-5.456,5.2,-33.092,MANEUVERING
33.092,-4200.512,3599.406,4330.389,0.601,-5.456,5.2,-33.092,SENSING
33.092,-4200.512,3599.406,4330.389,0.601,-5.456,5.2,-33.092,MANEUVERING
34.337,-4199.757,3592.617,4336.855,0.607,-5.461,5.193,-34.337,MANEUVERING
34.337,-4199.757,3592.617,4336.855,0.607,-5.461,5.193,-34.337,SENSING
34.337,-4199.757,3592.617,4336.855,0.607,-5.461,5.193,-34.337,MANEUVERING
42.977,-4194.316,3545.325,4381.517,0.649,-5.496,5.15,-42.977,MANEUVERING
42.977,-4194.316,3545.325,4381.517,0.649,-5.496,5.15,-42.977,SENSING
42.977,-4194.316,3545.325,4381.517,0.649,-5.496,5.15,-42.977,MANEUVERING
44.87,-4193.077,3534.924,4391.251,0.658,-5.504,5.141,-44.87,MANEUVERING
44.87,-4193.077,3534.924,4391.251,0.658,-5.504,5.141,-44.87,SENSING
44.87,-4193.077,3534.924,4391.251,0.658,-5.504,5.141,-44.87,MANEUVERING
45.179,-4192.872,3533.224,4392.839,0.66,-5.505,5.139,-45.179,MANEUVERING
45.179,-4192.872,3533.224,4392.839,0.66,-5.505,5.139,-45.179,SENSING
45.179,-4192.872,3533.224,4392.839,0.66,-5.505,5.139,-45.179,MANEUVERING
45.188,-4192.867,3533.174,4392.885,0.66,-5.505,5.139,-45.188,MANEUVERING
45.188,-4192.867,3533.174,4392.885,0.66,-5.505,5.139,-45.188,SENSING
45.188,-4192.867,3533.174,4392.885,0.66,-5.505,5.139,-45.188,MANEUVERING
45.681,-4192.54,3530.465,4395.414,0.662,-5.507,5.137,-45.681,MANEUVERING
45.681,-4192.54,3530.465,4395.414,0.662,-5.507,5.137,-45.681,SENSING
45.681,-4192.54,3530.465,4395.414,0.662,-5.507,5.137,-45.681,MANEUVERING
50.138,-4189.535,3505.902,4418.245,0.683,-5.525,5.114,-50.138,MANEUVERING
50.138,-4189.535,3505.902,4418.245,0.683,-5.525,5.114,-50.138,SENSING
50.138,-4189.535,3505.902,4418.245,0.683,-5.525,5.114,-50.138,TRAVELING
52.198,-4188.114,3494.522,4428.763,0.693,-5.534,5.103,-50.138,TRAVELING
52.198,-4188.114,3494.522,4428.763,0.693,-5.534,5.103,-50.138,SENSING
52.198,-4188.114,3494.522,4428.763,0.693,-5.534,5.103,-50.138,TRAVELING
60.0,-4182.547,3451.264,4468.407,0.731,-5.565,5.064,-50.138,TRAVELING
60.0,-4182.547,3451.264,4468.407,0.731,-5.565,5.064,-50.138,SENSING
60.0,-4182.547,3451.264,4468.407,0.731,-5.565,5.064,-50.138,MEASURING
60.0,-4182.547,3451.264,4468.407,0.731,-5.565,5.064,-50.138,MANEUVERING
61.35,-4181.554,3443.757,4475.234,0.737,-5.57,5.057,-51.487,MANEUVERING
