routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.017,0.0,4352
update_state,0.0,0.0,0.0,4352
sense_environment,0.157,0.086,0.149,4351
update_state_environment,0.001,0.008,0.0,4351
get_environment_broadcasts,0.01,0.025,0.0,4351
get_agent_broadcasts,0.061,0.099,0.0,4351
sense,0.233,0.13,0.215,4351
think,0.226,0.289,0.105,4351
perform_wait_for_messages,0.102,0.126,0.055,2972
do,0.11,0.119,0.077,4351
perform_broadcast,0.006,0.024,0.0,1522
perform_state_change,0.064,0.063,0.035,814
perform_observation,0.14,0.09,0.123,1165
