routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.019,0.056,0.0,433
__check_action_completion,0.0,0.002,0.0,433
preplanner/update_percepts,0.001,0.006,0.0,433
preplanner/needs_planning,0.0,0.0,0.0,433
preplanner/calculate_access_opportunities,0.073,0.065,0.049,71
preplanner/_schedule_observations,0.208,0.26,0.106,71
preplanner/is_observation_path_valid,0.0,0.0,0.0,71
preplanner/_schedule_broadcasts,0.065,0.115,0.0,71
preplanner/_schedule_maneuvers,0.0,0.0,0.0,71
preplanner/__schedule_periodic_replan,0.004,0.015,0.0,71
preplanner/generate_plan,0.279,0.325,0.141,71
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,433
replanner/update_percepts,0.002,0.009,0.0,433
replanner/check_request_completion,0.0,0.0,0.0,433
replanner/check_request_end_time,0.0,0.0,0.0,433
replanner/compare_bids,0.0,0.002,0.0,433
replanner/consensus_phase,0.0,0.002,0.0,433
replanner/is_observation_path_valid,0.0,0.0,0.0,1924
replanner/_get_available_requests,0.018,0.095,0.0,396
replanner/needs_planning,0.008,0.04,0.0,433
replanner/planning_phase,0.413,0.596,0.16,13
replanner/_schedule_observations,0.005,0.016,0.0,13
replanner/_schedule_maneuvers,0.008,0.013,0.001,13
replanner/_schedule_broadcasts,0.026,0.014,0.019,13
replanner/_schedule_waits,0.0,0.0,0.0,13
replanner/generate_plan,0.452,0.605,0.176,13
replanner/calc_imaging_time,0.147,0.099,0.133,4
