routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.025,0.0,990
update_state,0.0,0.0,0.0,990
sense_environment,0.184,0.14,0.162,989
update_state_environment,0.004,0.023,0.0,989
get_environment_broadcasts,0.009,0.025,0.0,989
get_agent_broadcasts,0.082,0.146,0.0,989
sense,0.285,0.215,0.233,989
think,0.702,0.694,0.543,989
perform_broadcast,0.009,0.027,0.0,402
do,0.137,0.229,0.077,989
perform_wait_for_messages,0.135,0.262,0.062,651
perform_state_change,0.103,0.117,0.065,179
perform_observation,0.181,0.135,0.149,243
