routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.015,0.0,1485
update_state,0.0,0.0,0.0,1485
sense_environment,0.297,0.229,0.259,1484
update_state_environment,0.005,0.02,0.0,1484
get_environment_broadcasts,0.0,0.0,0.0,1484
get_agent_broadcasts,0.0,0.003,0.0,1484
sense,0.305,0.238,0.265,1484
think,0.435,1.576,0.173,1484
perform_broadcast,0.02,0.048,0.0,723
do,0.225,0.256,0.158,1484
perform_wait_for_messages,0.27,0.249,0.232,1167
perform_state_change,0.272,0.248,0.234,1166
perform_measurement,0.159,0.164,0.133,9
