Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
12,8285,,64.583,6.909,726.2,-12.15,13.52,nan
13,8211,,63.982,8.157,739.6,-15.7,17.5,nan
13,8214,,63.968,7.703,741.5,-16.15,18.0,nan
13,8269,,63.929,8.106,741.5,-16.16,18.01,nan
13,8273,,64.258,7.473,733.5,-14.11,15.71,nan
13,8496,,64.616,8.051,722.4,-10.54,11.73,nan
14,8217,,63.988,9.587,733.9,-14.01,15.61,nan
14,8219,,63.956,8.998,736.7,-14.76,16.45,nan
14,8244,,63.702,9.257,744.0,-16.55,18.46,nan
14,8249,,63.693,9.171,744.6,-16.69,18.61,nan
14,8265,,63.768,8.932,742.9,-16.31,18.19,nan
14,8281,,63.685,8.459,748.2,-17.49,19.51,nan
14,8445,,65.496,10.616,710.0,-1.68,1.87,nan
14,8459,,64.304,9.469,725.7,-11.47,12.77,nan
14,8482,,65.13,10.508,711.6,-4.06,4.51,nan
15,8227,,64.132,9.934,729.2,-12.35,13.76,nan
15,8250,,63.961,10.767,730.0,-12.63,14.07,nan
15,8255,,63.615,10.378,741.5,-15.78,17.59,nan
15,8299,,63.634,9.849,743.5,-16.25,18.12,nan
15,8418,,63.826,10.655,734.1,-13.84,15.41,nan
15,8425,,64.913,10.899,712.9,-4.63,5.15,nan
15,8427,,65.573,11.28,710.9,2.13,2.37,nan
15,8429,,63.907,10.942,731.1,-12.96,14.43,nan
15,8438,,64.483,11.485,717.8,-7.8,8.68,nan
15,8439,,65.873,11.433,712.9,4.62,5.14,nan
15,8447,,63.56,9.437,748.5,-17.4,19.41,nan
15,8451,,63.902,10.075,734.3,-13.89,15.47,nan
15,8454,,65.048,11.485,711.3,-2.79,3.1,nan
15,8458,,64.388,10.086,723.0,-10.17,11.31,nan
15,8461,,65.069,11.954,711.5,-3.06,3.4,nan
15,8462,,65.193,11.859,710.8,-1.94,2.16,nan
15,8463,,63.772,10.817,735.2,-14.15,15.77,nan
15,8464,,64.523,11.077,717.4,-7.64,8.49,nan
15,8467,,64.539,10.149,720.1,-8.94,9.94,nan
15,8470,,63.897,10.804,731.7,-13.13,14.63,nan
15,8476,,64.083,9.893,730.5,-12.79,14.24,nan
15,8486,,64.797,10.405,715.6,-6.55,7.28,nan
15,8489,,64.672,11.114,715.2,-6.33,7.03,nan
15,8492,,64.725,11.1,714.5,-5.89,6.54,nan
15,8493,,64.105,11.133,725.7,-11.18,12.45,nan
15,8497,,63.907,9.857,735.3,-14.17,15.79,nan
15,8499,,65.177,11.647,710.7,-1.69,1.88,nan
16,8403,,63.951,11.076,730.1,-12.41,13.81,nan
16,8404,,64.205,12.257,720.1,-8.6,9.57,nan
16,8406,,64.473,11.905,716.9,-6.92,7.7,nan
16,8408,,64.466,11.599,718.1,-7.62,8.47,nan
