routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.014,0.044,0.0,418
__check_action_completion,0.0,0.002,0.0,418
preplanner/update_percepts,0.0,0.002,0.0,418
preplanner/needs_planning,0.0,0.0,0.0,418
preplanner/calculate_access_opportunities,0.081,0.086,0.052,70
preplanner/_schedule_observations,0.167,0.209,0.112,70
preplanner/is_observation_path_valid,0.0,0.0,0.0,70
preplanner/_schedule_broadcasts,0.07,0.12,0.0,70
preplanner/_schedule_maneuvers,0.0,0.0,0.0,70
preplanner/__schedule_periodic_replan,0.002,0.015,0.0,70
preplanner/generate_plan,0.24,0.279,0.165,70
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,418
replanner/update_percepts,0.003,0.018,0.0,418
replanner/check_request_completion,0.0,0.003,0.0,418
replanner/check_request_end_time,0.0,0.0,0.0,418
replanner/compare_bids,0.0,0.0,0.0,418
replanner/consensus_phase,0.0,0.003,0.0,418
replanner/is_observation_path_valid,0.0,0.001,0.0,2091
replanner/_get_available_requests,0.155,0.161,0.109,393
replanner/needs_planning,0.137,0.157,0.094,418
replanner/planning_phase,0.719,1.525,0.261,14
replanner/_schedule_observations,0.0,0.0,0.0,14
replanner/_schedule_maneuvers,0.013,0.023,0.002,14
replanner/_schedule_broadcasts,0.035,0.042,0.017,14
replanner/_schedule_waits,0.0,0.0,0.0,14
replanner/generate_plan,0.768,1.519,0.305,14
replanner/calc_imaging_time,0.103,0.108,0.059,20
