routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.034,0.0,8847
update_state,0.0,0.0,0.0,8847
sense_environment,0.147,0.124,0.141,8846
update_state_environment,0.001,0.016,0.0,8846
get_environment_broadcasts,0.003,0.013,0.0,8846
get_agent_broadcasts,0.022,0.189,0.0,8846
sense,0.177,0.265,0.155,8846
think,0.601,3.45,0.049,8846
perform_broadcast,0.007,0.041,0.0,376
do,0.473,1.6,0.085,8846
perform_wait_for_messages,0.545,1.722,0.106,7543
perform_state_change,0.341,1.436,0.068,1177
perform_observation,0.067,0.085,0.046,1043
