routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.007,0.035,0.0,5859
__check_action_completion,0.0,0.0,0.0,5859
preplanner/update_percepts,0.002,0.013,0.0,5859
preplanner/needs_planning,0.0,0.0,0.0,5859
preplanner/calculate_access_times,0.132,0.0,0.132,1
preplanner/_schedule_observations,1.557,0.0,1.557,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,93.489,0.0,93.489,1
preplanner/_schedule_maneuvers,1.655,0.0,1.655,1
preplanner/__schedule_periodic_replan,0.461,0.0,0.461,1
preplanner/generate_plan,98.78,0.0,98.78,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,5859
replanner/update_percepts,0.011,0.068,0.001,5859
replanner/check_request_completion,0.0,0.001,0.0,5859
replanner/check_request_end_time,0.0,0.0,0.0,5859
replanner/compare_bids,0.0,0.004,0.0,5859
replanner/consensus_phase,0.0,0.004,0.0,5859
replanner/is_observation_path_valid,0.004,0.04,0.001,375087
replanner/needs_planning,0.036,0.125,0.0,5859
replanner/_get_available_requests,0.374,0.535,0.193,1474
replanner/planning_phase,5.222,13.861,0.625,472
replanner/_schedule_observations,2.727,2.792,1.882,472
replanner/_schedule_maneuvers,0.324,0.335,0.241,472
replanner/_schedule_broadcasts,0.056,0.165,0.015,472
replanner/_schedule_waits,0.0,0.0,0.0,472
replanner/generate_plan,8.424,14.609,4.632,472
replanner/calc_imaging_time,0.099,0.128,0.037,112
