routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00024,0.00095,2e-05,2353
__check_action_completion,6e-05,1e-05,6e-05,2353
preplanner/update_percepts,2e-05,0.0,2e-05,2353
preplanner/needs_planning,0.0,0.0,0.0,2353
preplanner/calculate_access_opportunities,0.00155,0.00214,0.00074,173
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,3598
preplanner/_schedule_maneuvers,0.00552,0.00601,0.00316,173
preplanner/__schedule_periodic_replan,0.00016,0.00055,7e-05,173
preplanner/generate_plan,0.04123,0.03771,0.02949,173
replanner/needs_planning,0.0,0.0,0.0,2353
