routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.004,0.0,1493
__check_action_completion,0.0,0.001,0.0,1493
replanner/__get_new_requests,0.0,0.0,0.0,1493
replanner/__update_performed_requests,0.0,0.001,0.0,1493
replanner/_update_access_times,0.034,1.227,0.0,1493
replanner/update_percepts,0.035,1.227,0.0,1493
replanner/check_request_completion,0.0,0.0,0.0,1493
replanner/check_request_end_time,0.0,0.0,0.0,1493
replanner/compare_bids,0.016,0.357,0.0,1493
replanner/calc_imaging_time,0.236,0.796,0.082,12488
replanner/calc_path_bid,1.453,3.422,0.717,2172
replanner/planning_phase,42.822,196.589,18.538,79
replanner/_schedule_broadcasts,0.019,0.012,0.016,79
replanner/_schedule_maneuvers,0.168,0.448,0.048,79
