plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,8806ecef,2,370.0,0.332
0,0.0,8806ed1d,2,410.0,0.332
0,0.0,8806ecfe,2,630.0,0.331
1,0.0,8806ecef,2,370.0,0.332
1,0.0,8806ed1d,2,410.0,0.332
1,0.0,8806ecfe,2,630.0,0.331
2,0.0,8806ecef,2,370.0,0.332
2,0.0,8806ed1d,2,410.0,0.332
2,0.0,8806ecfe,2,630.0,0.331
3,0.0,8806ecef,2,370.0,0.332
3,0.0,8806ed1d,2,410.0,0.332
3,0.0,8806ecfe,2,630.0,0.331
4,0.0,8806ecef,2,370.0,0.332
4,0.0,8806ed1d,2,410.0,0.332
4,0.0,8806ecfe,2,630.0,0.331
5,20.0,8806ecef,2,370.0,0.332
5,20.0,8806ed1d,2,410.0,0.332
5,20.0,8806ecfe,2,630.0,0.331
6,20.0,8806ecef,2,370.0,0.332
6,20.0,8806ed1d,2,410.0,0.332
6,20.0,8806ecfe,2,630.0,0.331
7,20.0,8806ecef,2,370.0,0.332
7,20.0,8806ed1d,2,410.0,0.332
7,20.0,8806ecfe,2,630.0,0.331
8,20.0,8806ecef,2,370.0,0.332
8,20.0,8806ed1d,2,410.0,0.332
8,20.0,8806ecfe,2,630.0,0.331
9,60.0,8806ecef,2,370.0,0.332
9,60.0,8806ed1d,2,410.0,0.332
9,60.0,8806ecfe,2,630.0,0.331
10,60.0,8806ecef,2,370.0,0.332
10,60.0,8806ed1d,2,410.0,0.332
10,60.0,8806ecfe,2,630.0,0.331
11,60.0,8806ecef,2,370.0,0.332
11,60.0,8806ed1d,2,410.0,0.332
11,60.0,8806ecfe,2,630.0,0.331
12,60.0,8806ecef,2,370.0,0.332
12,60.0,8806ed1d,2,410.0,0.332
12,60.0,8806ecfe,2,630.0,0.331
13,140.0,8806ecef,2,370.0,0.332
13,140.0,8806ed1d,2,410.0,0.332
13,140.0,8806ecfe,2,630.0,0.331
14,140.0,8806ecef,2,370.0,0.332
14,140.0,8806ed1d,2,410.0,0.332
14,140.0,8806ecfe,2,630.0,0.331
15,140.0,8806ecef,2,370.0,0.332
15,140.0,8806ed1d,2,410.0,0.332
15,140.0,8806ecfe,2,630.0,0.331
16,140.0,8806ecef,2,370.0,0.332
16,140.0,8806ed1d,2,410.0,0.332
16,140.0,8806ecfe,2,630.0,0.331
17,180.0,8806ecef,2,370.0,0.332
17,180.0,8806ed1d,2,410.0,0.332
17,180.0,8806ecfe,2,630.0,0.331
18,180.0,8806ecef,2,370.0,0.332
18,180.0,8806ed1d,2,410.0,0.332
18,180.0,8806ecfe,2,630.0,0.331
19,180.0,8806ecef,2,370.0,0.332
19,180.0,8806ed1d,2,410.0,0.332
19,180.0,8806ecfe,2,630.0,0.331
20,180.0,8806ecef,2,370.0,0.332
20,180.0,8806ed1d,2,410.0,0.332
20,180.0,8806ecfe,2,630.0,0.331
21,200.0,8806ecef,2,370.0,0.332
21,200.0,8806ed1d,2,410.0,0.332
21,200.0,8806ecfe,2,630.0,0.331
22,200.0,8806ecef,2,370.0,0.332
22,200.0,8806ed1d,2,410.0,0.332
22,200.0,8806ecfe,2,630.0,0.331
23,200.0,8806ecef,2,370.0,0.332
23,200.0,8806ed1d,2,410.0,0.332
23,200.0,8806ecfe,2,630.0,0.331
24,200.0,8806ecef,2,370.0,0.332
24,200.0,8806ed1d,2,410.0,0.332
24,200.0,8806ecfe,2,630.0,0.331
25,210.0,8806ecef,2,370.0,0.332
25,210.0,8806ed1d,2,410.0,0.332
25,210.0,8806ecfe,2,630.0,0.331
26,210.0,8806ecef,2,370.0,0.332
26,210.0,8806ed1d,2,410.0,0.332
26,210.0,8806ecfe,2,630.0,0.331
27,210.0,8806ecef,2,370.0,0.332
27,210.0,8806ed1d,2,410.0,0.332
27,210.0,8806ecfe,2,630.0,0.331
28,210.0,8806ecef,2,370.0,0.332
28,210.0,8806ed1d,2,410.0,0.332
28,210.0,8806ecfe,2,630.0,0.331
29,230.0,8806ecef,2,370.0,0.332
29,230.0,8806ed1d,2,410.0,0.332
29,230.0,8806ecfe,2,630.0,0.331
30,230.0,8806ecef,2,370.0,0.332
30,230.0,8806ed1d,2,410.0,0.332
30,230.0,8806ecfe,2,630.0,0.331
31,230.0,8806ecef,2,370.0,0.332
