routine,t_avg,t_std,t_med,n
check_action_statuses,0.021,0.055,0.0,2795
update_state,0.0,0.001,0.0,2795
sense_environment,0.454,0.393,0.311,2794
update_state_environment,0.007,0.028,0.0,2794
get_environment_broadcasts,0.0,0.0,0.0,2794
get_agent_broadcasts,0.001,0.011,0.0,2794
sense,0.483,0.416,0.335,2794
think,4.88,148.538,0.942,2794
perform_broadcast,0.017,0.047,0.0,4156
do,0.302,0.586,0.076,2794
perform_wait_for_messages,0.388,0.676,0.106,1919
perform_state_change,0.425,0.689,0.155,1737
perform_measurement,0.115,0.106,0.077,29
