plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,b5430dc3,2,2370.0,0.108
1,0.0,b5430de3,2,2400.0,0.108
2,0.0,b5430de3,2,2400.0,0.108
3,2400.0,b5430df1,2,2430.0,0.108
4,2430.0,b5430de1,2,2460.0,0.108
5,2460.0,4022ea22,1,2470.0,1.108
6,2470.0,b5430db8,2,2620.0,0.108
7,2620.0,b5430d98,2,2770.0,0.108
8,2770.0,b5430d9a,2,2800.0,0.108
9,2800.0,b5430dde,2,3700.0,0.106
10,3700.0,b5430ddf,2,7090.0,0.102
11,7090.0,b5430dbc,2,7370.0,0.102
12,7370.0,b5430da2,2,9320.0,0.099
13,9320.0,b5430dba,2,13140.0,0.094
14,13140.0,b5430deb,2,13430.0,0.094
15,13430.0,b5430dd4,2,14230.0,0.093
16,14230.0,b5430da6,2,19160.0,0.086
17,19160.0,b5430dce,2,19240.0,0.086
18,19240.0,b5430dbb,2,19300.0,0.086
19,19300.0,b5430dc2,2,19370.0,0.086
20,19370.0,b5430db6,2,19500.0,0.086
21,19500.0,b5430de8,2,19640.0,0.086
22,19640.0,b5430dcd,2,23960.0,0.08
23,23960.0,b5430dd7,2,23980.0,0.08
24,23980.0,b5430daf,2,24050.0,0.08
25,24050.0,b5430ded,2,24090.0,0.08
26,24090.0,b5430d97,2,24120.0,0.08
27,24120.0,b5430da9,2,24200.0,0.08
28,24200.0,cda48dd2,1,24210.0,0.72
29,24210.0,b5430da4,2,24400.0,0.08
30,24400.0,b5430d9c,2,25070.0,0.079
31,25070.0,b5430dbf,2,25110.0,0.079
32,25110.0,b5430dc0,2,25150.0,0.079
33,25150.0,b5430d99,2,25190.0,0.079
34,25190.0,b5430dcc,2,25200.0,0.079
35,25200.0,b5430dee,2,25410.0,0.078
36,25410.0,b5430d9b,2,30500.0,0.072
37,30500.0,b5430dec,2,31120.0,0.071
38,31120.0,b5430df3,2,31150.0,0.071
39,31150.0,b5430de4,2,31210.0,0.071
40,31210.0,b5430db0,2,31310.0,0.071
41,31310.0,b5430de9,2,31690.0,0.07
42,31690.0,b5430dc7,2,37320.0,0.063
43,37320.0,b5430d9d,2,37360.0,0.063
44,37360.0,b5430db9,2,37380.0,0.063
45,37380.0,b5430d9f,2,37400.0,0.063
46,37400.0,b5430de7,2,38170.0,0.062
47,38170.0,b5430dbe,2,41560.0,0.058
48,41560.0,be6b7a46,1,41570.0,0.684
49,41570.0,b5430dd5,2,41980.0,0.057
50,41980.0,b5430dac,2,43320.0,0.055
51,43320.0,b5430dd1,2,44130.0,0.054
52,44130.0,b5430ddd,2,44540.0,0.054
53,44540.0,b5430da0,2,45600.0,0.052
54,45600.0,b5430dc6,2,45650.0,0.052
55,45650.0,b5430dd8,2,45670.0,0.052
56,45670.0,b5430de5,2,47750.0,0.05
57,47750.0,b5430da1,2,47780.0,0.05
58,47780.0,b5430dc1,2,48190.0,0.049
59,48190.0,b5430def,2,50450.0,0.046
60,50450.0,b5430dda,2,50830.0,0.046
61,50830.0,b5430dcf,2,54960.0,0.04
62,54960.0,b5430dbd,2,55820.0,0.039
63,55820.0,2d9c4a58,1,55830.0,0.081
64,55830.0,b5430d94,2,60790.0,0.033
65,60790.0,b5430dd2,2,60950.0,0.033
66,60950.0,b5430ddb,2,60960.0,0.033
67,60960.0,b5430df2,2,61750.0,0.032
68,61750.0,589155dc,1,61760.0,0.401
69,61760.0,b5430dc4,2,62200.0,0.031
70,62200.0,b5430dd9,2,66890.0,0.025
71,66890.0,b5430dcb,2,67190.0,0.025
72,67190.0,b5430db5,2,67210.0,0.025
73,67210.0,b5430df0,2,67850.0,0.024
74,67850.0,b5430dab,2,68780.0,0.023
75,68780.0,7f89aa90,1,68790.0,0.382
76,68790.0,b5430dd0,2,68810.0,0.023
77,68810.0,b5430d92,2,68830.0,0.023
78,68830.0,b5430ddc,2,68880.0,0.023
79,68880.0,b5430d95,2,68910.0,0.022
80,68910.0,b5430db1,2,68950.0,0.022
81,68950.0,84374798,1,68960.0,1.032
82,68960.0,b5430df6,2,69010.0,0.022
83,69010.0,b5430da8,2,74610.0,0.015
84,74610.0,b5430dc9,2,83090.0,0.004
85,83090.0,b5430dc5,2,85610.0,0.001
86,85610.0,b5430dea,2,85650.0,0.001
87,85650.0,b5430df4,2,85680.0,0.001
