plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,bbead74e,2,4330.0,0.333
0,0,bbf66c4e,2,4380.0,0.333
0,0,bbf8ea78,2,4390.0,0.333
0,0,bbecb672,2,4410.0,0.333
0,0,bbf6043e,2,4430.0,0.333
0,0,bbf49e78,2,4470.0,0.333
0,0,bbedbbee,2,4480.0,0.333
0,0,bbee9e74,2,4490.0,0.333
0,0,bbf1973c,2,4550.0,0.333
0,0,bbeeca5c,2,4600.0,0.333
0,0,bbe7e156,2,4670.0,0.333
0,0,bbe7a95c,2,4730.0,0.333
0,0,bbe8b694,2,4750.0,0.333
0,0,bbf05cb4,2,5400.0,0.333
0,0,bbf635da,2,5570.0,0.333
0,0,bbefd37a,2,6100.0,0.333
0,0,bbf54e9a,2,9030.0,0.333
0,0,bbf5a7e6,2,9080.0,0.333
0,0,bbf7217a,2,9570.0,0.333
0,0,bbeb3432,2,10640.0,0.333
0,0,bbf880f6,2,14970.0,0.333
0,0,bbf335f6,2,15310.0,0.333
0,0,bbe854ec,2,15360.0,0.333
0,0,bbf3b85a,2,16220.0,0.333
0,0,bbf38d80,2,21060.0,0.333
0,0,bbeb6196,2,21140.0,0.333
0,0,bbe9e1fe,2,21180.0,0.333
0,0,bbf2aea6,2,21220.0,0.333
0,0,bbef4e0a,2,21280.0,0.333
0,0,bbf74c2c,2,21630.0,0.333
0,0,bbed6f5e,2,26160.0,0.333
0,0,bbe81ab8,2,26200.0,0.333
0,0,bbf52294,2,26250.0,0.333
0,0,bbf6f6b4,2,26290.0,0.333
0,0,bbf30806,2,26330.0,0.333
0,0,bbec5650,2,26340.0,0.333
0,0,bbedea38,2,26960.0,0.333
0,0,bbf0e74c,2,26970.0,0.333
0,0,bbe97afc,2,27060.0,0.333
0,0,bbf02cf8,2,27120.0,0.333
0,0,bbf776d4,2,27590.0,0.333
0,0,bbf7fa32,2,33100.0,0.333
0,0,bbf948d8,2,33130.0,0.333
0,0,bbefa79c,2,33280.0,0.333
0,0,bbf8b26a,2,39090.0,0.333
0,0,bbec87e2,2,39200.0,0.333
0,0,bbf91ae8,2,39220.0,0.333
0,0,bbf16b54,2,39310.0,0.333
0,0,bbe9ab76,2,39340.0,0.333
0,0,bbeef644,2,39350.0,0.333
0,0,bbea194e,2,39370.0,0.333
0,0,bbee71ec,2,39940.0,0.333
0,0,bbf7ce68,2,40140.0,0.333
0,0,bbf9a350,2,43200.0,0.333
0,0,bbeb8efa,2,43500.0,0.333
0,0,bbf57be0,2,43990.0,0.333
0,0,bbf08cfc,2,46060.0,0.333
0,0,bbef2204,2,46390.0,0.333
0,0,bbea4af4,2,47580.0,0.333
0,0,bbf13f58,2,47620.0,0.333
0,0,bbf1c8a6,2,47630.0,0.333
0,0,bbe91a3a,2,56720.0,0.333
0,0,bbf7a28a,2,56830.0,0.333
0,0,bbf97628,2,56850.0,0.333
0,0,bbf1133e,2,56900.0,0.333
0,0,bbec19c4,2,56920.0,0.333
0,0,bbf2db4c,2,56950.0,0.333
0,0,bbed3f52,2,57920.0,0.333
0,0,bbf4111a,2,57950.0,0.333
0,0,bbf69d86,2,57960.0,0.333
0,0,bbf00124,2,58130.0,0.333
0,0,bbf222e2,2,63090.0,0.333
0,0,bbee44ce,2,63100.0,0.333
0,0,bbece430,2,64430.0,0.333
0,0,bbf0b970,2,68980.0,0.333
0,0,bbe94ae6,2,70480.0,0.333
0,0,bbf5d482,2,70890.0,0.333
0,0,bbf9d0f0,2,70970.0,0.333
0,0,bbed11da,2,71050.0,0.333
0,0,bbf27f62,2,71100.0,0.333
0,0,bbf445a4,2,71110.0,0.333
