routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00035,0.00229,2e-05,1030
__check_action_completion,6e-05,1e-05,6e-05,1030
preplanner/update_percepts,3e-05,1e-05,3e-05,1030
preplanner/needs_planning,0.0,0.0,0.0,1030
preplanner/calculate_access_opportunities,0.00081,0.0,0.00081,1
preplanner/_schedule_observations,0.03161,0.0,0.03161,1
preplanner/is_observation_path_valid,0.00015,0.0,0.00015,1
preplanner/_create_broadcast_path,0.00618,0.0,0.00618,1
preplanner/_schedule_broadcasts,0.0184,0.0,0.0184,1
preplanner/_schedule_maneuvers,0.06659,0.0,0.06659,1
preplanner/__schedule_periodic_replan,0.00416,0.0,0.00416,1
preplanner/generate_plan,0.12333,0.0,0.12333,1
replanner/compile_new_measurement_request_bids,1e-05,0.0,1e-05,1030
replanner/update_percepts,0.00012,0.00019,7e-05,1030
replanner/check_request_completion,0.00841,0.00811,0.00545,1030
replanner/check_request_end_time,0.0,0.0,0.0,1030
replanner/compare_bids,0.0045,0.00582,0.00224,1030
replanner/consensus_phase,0.01293,0.01061,0.0093,1030
replanner/needs_planning,0.01295,0.0106,0.00931,1030
replanner/_get_available_requests,5e-05,5e-05,4e-05,83
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,140
replanner/_can_bid,1e-05,0.0,1e-05,128
replanner/_schedule_maneuvers,0.02029,0.00433,0.02184,3
replanner/_create_broadcast_path,0.00704,0.00032,0.00699,3
replanner/_schedule_broadcasts,0.00746,0.00052,0.00756,3
replanner/_schedule_waits,0.0,0.0,0.0,3
replanner/generate_plan,0.02926,0.00399,0.02985,3
replanner/_can_access,0.0002,2e-05,0.0002,3
