routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1031
update_state,0.0,0.0,0.0,1031
sense_environment,0.041,0.019,0.038,1030
update_state_environment,0.0,0.0,0.0,1030
get_environment_broadcasts,0.001,0.003,0.0,1030
get_agent_broadcasts,0.001,0.003,0.0,1030
sense,0.043,0.019,0.039,1030
think,0.028,0.016,0.027,1030
perform_broadcast,0.001,0.001,0.0,23
do,0.022,0.02,0.012,1030
perform_wait_for_messages,0.023,0.021,0.013,946
perform_state_change,0.019,0.016,0.012,87
perform_observation,0.012,0.012,0.006,80
