routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00011,0.00059,1e-05,335
__check_action_completion,5e-05,1e-05,5e-05,335
preplanner/update_percepts,2e-05,0.0,2e-05,335
preplanner/needs_planning,0.0,0.0,0.0,335
preplanner/calculate_access_opportunities,0.00061,0.00159,0.00028,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,449
preplanner/_schedule_maneuvers,0.00244,0.00317,0.00159,173
preplanner/__schedule_periodic_replan,0.00013,0.00053,5e-05,173
preplanner/generate_plan,0.0207,0.0152,0.01474,173
replanner/needs_planning,0.0,0.0,0.0,335
