routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
vis_sat_0_0_wait,0.104,0.06,0.088,50
therm_sat_0_0_wait,0.105,0.062,0.089,50
sar_sat_0_0_wait,0.104,0.06,0.089,50
vis_sat_0_1_wait,0.104,0.061,0.087,50
clock_wait,0.124,0.062,0.112,50
sim_runtime,6.207,0.0,6.207,1
