inc [deg],num sats,num planes,num planes [norm],ta phasing param,ta phasing angle [deg],time index,time [s],num components,n components [norm],lcc,lcc [norm]
98.0,4,4,1.0,2,180.0,0,0.0,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,1,0.8590907628291936,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,2,1.7181815256583872,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,3,2.5772722884875807,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,4,3.4363630513167744,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,5,4.295453814145968,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,6,5.154544576975161,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,7,6.013635339804355,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,8,6.872726102633549,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,9,7.731816865462743,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,10,8.590907628291935,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,11,9.44999839112113,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,12,10.309089153950323,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,13,11.168179916779517,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,14,12.02727067960871,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,15,12.886361442437904,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,16,13.745452205267098,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,17,14.604542968096291,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,18,15.463633730925485,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,19,16.322724493754677,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,20,17.18181525658387,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,21,18.040906019413065,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,22,18.89999678224226,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,23,19.759087545071452,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,24,20.618178307900646,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,25,21.47726907072984,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,26,22.336359833559033,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,27,23.195450596388227,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,28,24.05454135921742,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,29,24.913632122046614,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,30,25.772722884875808,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,31,26.631813647705002,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,32,27.490904410534196,4,1.0,1,0.25
98.0,4,4,1.0,2,180.0,33,28.34999517336339,4,1.0,1,0.25
