ID,Requester,lat [deg],lon [deg],Severity,t start,t end,t corr,Measurment Types
6f0b5ba8-874f-11ef-a3fe-c4731e2ba886,vis_sat_0_0,61.78530500000005,21.73541700000004,42.4906373270634,1750.0,22646.467810041686,20896.467810041686,['thermal']
709d78c0-874f-11ef-a3fe-c4731e2ba886,vis_sat_0_0,61.04782300000005,22.15656700000005,8.419907958417294,1760.0,22228.34141619382,20468.34141619382,['thermal']
7203eec6-874f-11ef-a3fe-c4731e2ba886,vis_sat_0_0,61.46865200000008,24.077371000000028,37.96627432417813,1770.0,23003.07763204211,21233.07763204211,['sar']
a231e8b2-874f-11ef-a3fe-c4731e2ba886,vis_sat_1_1,68.35742000000005,149.99357500000008,69.88062621192324,2880.0,23683.043841573523,20803.043841573523,['sar']
a37de3ba-874f-11ef-a3fe-c4731e2ba886,vis_sat_1_1,68.33720800000003,151.51701400000002,71.68904768827691,2890.0,23009.65718804711,20119.65718804711,['sar']
a6e0aaf9-874f-11ef-a3fe-c4731e2ba886,vis_sat_1_1,65.09198300000003,172.00354300000004,70.55876540635802,3030.0,23086.110435748073,20056.110435748073,['thermal']
cea51395-874f-11ef-a3fe-c4731e2ba886,sar_sat_0_0,65.53528200000005,-50.48811399999994,67.49863465031292,4280.0,25465.724866990753,21185.724866990753,['thermal']
ddab60b2-874f-11ef-a3fe-c4731e2ba886,sar_sat_0_0,52.38308400000005,27.97395800000004,46.883643114313024,4950.0,23422.625816642987,18472.625816642987,['visual']
e12f5ca2-874f-11ef-a3fe-c4731e2ba886,sar_sat_0_0,46.82736800000004,31.59032000000008,75.67595367030279,5050.0,25395.493316782275,20345.493316782275,['visual']
efa92916-874f-11ef-a3fe-c4731e2ba886,therm_sat_0_0,50.08794400000005,-90.82550999999997,24.6984644255694,5390.0,25476.841051289688,20086.841051289688,['sar']
f2b5e4be-874f-11ef-a3fe-c4731e2ba886,therm_sat_0_0,52.927996000000064,-91.750186,72.358582725397,5420.0,23810.787319383544,18390.787319383544,['sar']
f2b5e4c1-874f-11ef-a3fe-c4731e2ba886,therm_sat_0_0,52.02946800000007,-88.46708499999994,62.38104463055484,5430.0,25613.71136211758,20183.71136211758,['visual']
