routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1203
update_state,0.0,0.0,0.0,1203
sense_environment,0.048,0.02,0.05,1202
update_state_environment,0.0,0.001,0.0,1202
get_environment_broadcasts,0.001,0.003,0.0,1202
get_agent_broadcasts,0.003,0.006,0.0,1202
sense,0.052,0.021,0.054,1202
think,0.018,0.011,0.017,1202
perform_broadcast,0.001,0.002,0.001,63
do,0.024,0.019,0.019,1202
perform_wait_for_messages,0.025,0.019,0.019,1139
perform_state_change,0.025,0.019,0.018,76
perform_observation,0.018,0.016,0.01,62
