gp_index,lat [deg],lon [deg],start time [s],duration [s],severity,measurements
685,21.69282303217172,121.0636507429955,67163.61392932873,900.0,76.03711791272431,"[visual,sar]"
547,5.38836214306185,17.13508964822048,40427.22898663274,900.0,97.87605626755138,"[sar,thermal]"
372,-14.817690265570342,-39.00620159515364,57995.435655095,900.0,67.92237199011124,"[thermal,visual]"
469,-3.5510625171998456,-57.259314448826274,19670.08589627893,900.0,18.305109471620906,"[sar,visual]"
727,26.971449429693937,105.7375606414053,85597.19234185155,900.0,41.57281494999725,"[sar,visual]"
789,35.26946390645632,-139.74381046094214,61917.177937268134,900.0,94.55914886158723,"[thermal,sar]"
292,-24.556125306712783,161.6149224078753,21787.655170610447,900.0,9.286027402458918,"[sar,visual]"
798,36.541480164177,62.68631308871709,25143.785738988205,900.0,76.97719525404014,"[sar,visual]"
674,20.343789268005427,-166.35094470658802,32928.44859660207,900.0,22.80940952265339,"[thermal,visual]"
890,51.18928594773024,11.972020485233775,77357.25588691098,900.0,11.97010077074686,"[visual,thermal]"
287,-25.187028093967157,129.15374265806463,41902.25453606469,900.0,47.11797559928665,"[sar,thermal]"
729,27.228640122172187,-169.27796745867042,38860.92180260145,900.0,7.499317994693245,"[sar,visual]"
901,53.24473240392515,-60.61338406518274,10919.692743840678,900.0,13.626503670637636,"[visual,thermal]"
783,34.43247375117344,-34.69722616071499,25264.36105912352,900.0,69.48564982298262,"[visual,sar]"
954,65.10665430726613,-148.5248787171894,74957.05018237414,900.0,82.49264899023865,"[visual,thermal]"
6,-80.75592614832576,-111.16455928129614,69222.4006829126,900.0,56.130523890196926,"[sar,visual]"
631,15.1732294766204,-13.517090554959964,35249.60607584919,900.0,46.819109749463486,"[thermal,sar]"
961,67.08432597940822,-31.079227067454497,85166.8668282541,900.0,89.58771232339377,"[sar,thermal]"
204,-36.25702996075841,22.298158811207188,8934.202415405378,900.0,88.2532701944944,"[sar,thermal]"
214,-34.84990457904648,87.22051831082855,47422.086625757656,900.0,55.71148495425724,"[thermal,sar]"
162,-42.47936818404595,37.6242489127974,54586.35002147744,900.0,15.502869908670746,"[thermal,sar]"
