gp_index,lat [deg],lon [deg],start time [s],duration [s],severity,measurements
812,-61.2,-136.8,67163.61392932873,3600.0,39.36088260484525,"[visual,sar]"
3583,36.0,118.8,46196.67526308382,3600.0,13.031535015865902,"[visual,thermal]"
3002,18.0,-172.8,84719.95710089992,3600.0,22.76630312069321,"[sar,thermal]"
3993,50.400000000000006,154.8,58625.783140798194,3600.0,14.273190842281169,"[thermal,sar]"
4389,64.80000000000001,140.40000000000003,2012.5539697338752,3600.0,46.84947409975081,"[thermal,sar]"
891,-61.2,147.60000000000002,77628.2113758017,3600.0,25.217193484502832,"[sar,thermal]"
135,-86.4,-54.0,27134.96370274141,3600.0,63.604510466791034,"[visual,sar]"
2392,-7.200000000000003,151.2,16790.17046685937,3600.0,38.11163032014129,"[sar,visual]"
980,-57.6,108.0,53518.78111639855,3600.0,29.380693566845228,"[visual,thermal]"
3859,46.80000000000001,32.400000000000006,51508.2970993634,3600.0,32.895694635060025,"[sar,thermal]"
614,-68.4,-129.6,38860.92180260145,3600.0,22.79724351471565,"[visual,sar]"
1116,-50.4,-122.4,17736.383046527724,3600.0,63.25664501560831,"[visual,thermal]"
3919,50.400000000000006,-111.6,25264.36105912352,3600.0,68.62917930002311,"[sar,thermal]"
1980,-21.599999999999994,108.0,80552.76706869638,3600.0,30.148146221377313,"[visual,thermal]"
4840,82.80000000000001,-36.0,544.9784554300563,3600.0,70.6364148598781,"[visual,thermal]"
3835,46.80000000000001,-54.0,81995.47437820536,3600.0,37.5556389962358,"[visual,sar]"
1652,-32.4,7.200000000000017,3786.738091233959,3600.0,20.10458491996312,"[sar,thermal]"
1091,-54.0,147.60000000000002,8503.03692839614,3600.0,54.88667433536766,"[thermal,visual]"
1723,-28.8,-97.2,8840.446582270863,3600.0,63.17864585819149,"[sar,visual]"
1380,-43.2,108.0,51069.176296170874,3600.0,8.538186914240509,"[thermal,sar]"
5014,90.0,-129.6,18678.622015169225,3600.0,1.6132716986093754,"[sar,thermal]"
5004,90.0,-165.6,65936.14046215474,3600.0,53.057454170392816,"[sar,visual]"
2165,-14.399999999999991,54.0,14492.311195632064,3600.0,83.68633875135679,"[thermal,sar]"
259,-82.8,32.400000000000006,56439.063898727916,3600.0,99.271454648486,"[thermal,sar]"
3181,21.60000000000001,111.60000000000002,76830.60924815385,3600.0,6.864591686449028,"[visual,sar]"
863,-61.2,46.80000000000001,2078.854737205332,3600.0,86.62113315051484,"[sar,visual]"
2773,7.200000000000003,82.80000000000001,70904.53320069218,3600.0,22.26571515859369,"[thermal,sar]"
4095,54.0,162.0,3300.0508479801956,3600.0,92.3574823688196,"[thermal,sar]"
3099,18.0,176.40000000000003,62653.83627707374,3600.0,76.40087487149704,"[thermal,sar]"
2085,-18.0,126.0,29638.306901930388,3600.0,31.285007597629345,"[visual,thermal]"
1484,-39.6,122.40000000000003,53265.40231214216,3600.0,14.162652410753529,"[visual,sar]"
1059,-54.0,32.400000000000006,66098.37043435666,3600.0,45.00293778373972,"[sar,visual]"
2132,-14.399999999999991,-64.8,19535.52470490841,3600.0,53.164915051889174,"[thermal,sar]"
1189,-50.4,140.40000000000003,65238.45695711619,3600.0,74.43652039670768,"[thermal,sar]"
1589,-36.0,140.40000000000003,60981.50971936708,3600.0,80.38216540619804,"[visual,sar]"
626,-68.4,-86.39999999999999,72008.31934050612,3600.0,8.824211661630754,"[visual,thermal]"
4512,72.0,-136.8,33214.74402042472,3600.0,66.60516598833209,"[visual,sar]"
3663,39.6,46.80000000000001,64036.298249400614,3600.0,82.20399089186068,"[visual,thermal]"
521,-72.0,-104.4,16334.359517803603,3600.0,71.24551428769237,"[sar,visual]"
1059,-54.0,32.400000000000006,75750.70866419488,3600.0,2.9916532574328136,"[visual,sar]"
