routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.003,0.0,260
update_state,0.0,0.0,0.0,260
sense_environment,0.081,0.041,0.076,260
update_state_environment,0.0,0.003,0.0,260
get_environment_broadcasts,0.007,0.013,0.0,260
get_agent_broadcasts,0.029,0.046,0.0,260
sense,0.118,0.057,0.116,260
think,0.11,0.128,0.077,259
perform_broadcast,0.004,0.012,0.0,74
do,0.049,0.055,0.03,259
perform_wait_for_messages,0.05,0.062,0.024,178
perform_state_change,0.035,0.035,0.018,78
perform_observation,0.044,0.033,0.034,78
