routine,t_avg,t_std,t_med,n
check_action_statuses,0.019,0.051,0.0,2782
update_state,0.0,0.0,0.0,2782
sense_environment,0.453,0.392,0.322,2781
update_state_environment,0.008,0.033,0.0,2781
get_environment_broadcasts,0.0,0.0,0.0,2781
get_agent_broadcasts,0.001,0.011,0.0,2781
sense,0.482,0.418,0.345,2781
think,2.067,3.196,0.885,2781
perform_broadcast,0.018,0.064,0.0,4264
do,3.143,148.893,0.103,2781
perform_wait_for_messages,4.538,180.068,0.157,1901
perform_state_change,4.56,180.212,0.181,1898
perform_measurement,0.081,0.065,0.063,34
