routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.004,0.016,0.0,7048
__check_action_completion,0.0,0.0,0.0,7048
preplanner/update_percepts,0.001,0.005,0.001,7048
preplanner/needs_planning,0.0,0.001,0.0,7048
preplanner/calculate_access_times,0.626,0.0,0.626,1
preplanner/_schedule_observations,3.712,0.0,3.712,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,30.554,0.0,30.554,1
preplanner/_schedule_maneuvers,0.704,0.0,0.704,1
preplanner/__schedule_periodic_replan,0.032,0.0,0.032,1
preplanner/generate_plan,35.078,0.0,35.078,1
replanner/needs_planning,0.0,0.0,0.0,7048
