t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
610.0,0,3798,34.17395800000003,-85.75312499999995,visual,1.0,1,0
610.0,0,3798,34.17395800000003,-85.75312499999995,visual,1.338888888888889,0,0
610.0,0,3798,34.174,-85.753,sar,1.0,1,0
610.0,0,3798,34.174,-85.753,sar,1.338888888888889,0,0
620.0,0,4311,35.00189900000004,-85.61824699999994,visual,1.0,1,0
620.0,0,4311,35.00189900000004,-85.61824699999994,visual,1.3444444444444446,0,0
620.0,0,4311,35.002,-85.618,sar,1.0,1,0
620.0,0,4311,35.002,-85.618,sar,1.3444444444444446,0,0
800.0,0,2495,44.273,-78.749,sar,1.0,1,0
800.0,0,2495,44.273,-78.749,sar,1.4444444444444444,0,0
800.0,0,2495,44.27326900000003,-78.74927199999996,visual,1.0,1,0
800.0,0,2495,44.27326900000003,-78.74927199999996,visual,1.4444444444444444,0,0
820.0,0,3859,45.416,-77.79,sar,1.0,1,0
820.0,0,3859,45.416,-77.79,sar,1.4555555555555555,0,0
820.0,0,3859,45.416157000000055,-77.79001099999994,visual,1.0,1,0
820.0,0,3859,45.416157000000055,-77.79001099999994,visual,1.4555555555555555,0,0
850.0,0,2417,47.146649000000025,-76.62668499999995,visual,1.0,1,0
850.0,0,2417,47.146649000000025,-76.62668499999995,visual,1.4722222222222223,0,0
850.0,0,2417,47.147,-76.627,sar,1.0,1,0
850.0,0,2417,47.147,-76.627,sar,1.4722222222222223,0,0
860.0,0,394,47.311,-76.472,sar,1.0,1,0
860.0,0,394,47.311,-76.472,sar,1.4777777777777779,0,0
860.0,0,394,47.31111200000004,-76.47187499999995,visual,1.0,1,0
860.0,0,394,47.31111200000004,-76.47187499999995,visual,1.4777777777777779,0,0
900.0,0,2027,49.281,-74.149,sar,1.0,1,0
900.0,0,2027,49.281,-74.149,sar,1.5,0,0
900.0,0,2027,49.28105800000003,-74.14885599999997,visual,1.0,1,0
900.0,0,2027,49.28105800000003,-74.14885599999997,visual,1.5,0,0
940.0,0,3582,51.292624000000046,-72.34888099999995,visual,1.0,1,0
940.0,0,3582,51.292624000000046,-72.34888099999995,visual,1.5222222222222221,0,0
940.0,0,3582,51.293,-72.349,sar,1.0,1,0
940.0,0,3582,51.293,-72.349,sar,1.5222222222222221,0,0
970.0,0,4848,52.87658000000005,-70.27174299999996,visual,1.0,1,0
970.0,0,4848,52.87658000000005,-70.27174299999996,visual,1.5388888888888888,0,0
970.0,0,4848,52.877,-70.272,sar,1.0,1,0
970.0,0,4848,52.877,-70.272,sar,1.5388888888888888,0,0
990.0,0,1017,53.65895700000004,-68.76345299999997,visual,1.0,1,0
990.0,0,1017,53.65895700000004,-68.76345299999997,visual,1.55,0,0
990.0,0,1017,53.659,-68.763,sar,1.0,1,0
990.0,0,1017,53.659,-68.763,sar,1.55,0,0
1010.0,0,1698,54.82455400000004,-67.74895799999996,visual,1.0,1,0
1010.0,0,1698,54.82455400000004,-67.74895799999996,visual,1.5611111111111111,0,0
1010.0,0,1698,54.825,-67.749,sar,1.0,1,0
1010.0,0,1698,54.825,-67.749,sar,1.5611111111111111,0,0
1040.0,0,3217,56.032,-65.493,sar,1.0,1,0
1040.0,0,3217,56.032,-65.493,sar,1.5777777777777777,0,0
1040.0,0,3217,56.03230400000007,-65.49336299999999,visual,1.0,1,0
1040.0,0,3217,56.03230400000007,-65.49336299999999,visual,1.5777777777777777,0,0
1050.0,0,4460,56.428,-64.498,sar,1.0,1,0
1050.0,0,4460,56.428,-64.498,sar,1.5833333333333335,0,0
1050.0,0,4460,56.428131000000064,-64.49791599999998,visual,1.0,1,0
1050.0,0,4460,56.428131000000064,-64.49791599999998,visual,1.5833333333333335,0,0
1070.0,0,4670,57.116,-62.962,sar,1.0,1,0
1070.0,0,4670,57.116,-62.962,sar,1.5944444444444446,0,0
1070.0,0,4670,57.11629700000003,-62.961971999999946,visual,1.0,1,0
1070.0,0,4670,57.11629700000003,-62.961971999999946,visual,1.5944444444444446,0,0
1660.0,0,1414,64.08276500000005,11.63132900000005,visual,1.0,1,0
1660.0,0,1414,64.08276500000005,11.63132900000005,visual,1.9222222222222223,0,0
1660.0,0,1414,64.083,11.631,sar,1.0,1,0
1660.0,0,1414,64.083,11.631,sar,1.9222222222222223,0,0
1680.0,0,1669,63.772,13.067,sar,1.0,1,0
1680.0,0,1669,63.772,13.067,sar,1.9333333333333333,0,0
1680.0,0,1669,63.77228200000008,13.066937000000053,visual,1.0,1,0
1680.0,0,1669,63.77228200000008,13.066937000000053,visual,1.9333333333333333,0,0
1690.0,0,3692,63.54790700000007,14.284304000000075,visual,1.0,1,0
1690.0,0,3692,63.54790700000007,14.284304000000075,visual,1.9388888888888889,0,0
1690.0,0,3692,63.548,14.284,sar,1.0,1,0
1690.0,0,3692,63.548,14.284,sar,1.9388888888888889,0,0
1760.0,0,1141,61.04782300000005,22.15656700000005,visual,1.0,1,0
1760.0,0,1141,61.04782300000005,22.15656700000005,visual,1.9777777777777779,0,0
1760.0,0,1141,61.048,22.157,sar,1.0,1,0
1760.0,0,1141,61.048,22.157,sar,1.9777777777777779,0,0
1780.0,0,1805,60.16651200000007,23.861352000000068,visual,1.0,1,0
1780.0,0,1805,60.16651200000007,23.861352000000068,visual,1.988888888888889,0,0
1780.0,0,1805,60.167,23.861,sar,1.0,1,0
1780.0,0,1805,60.167,23.861,sar,1.988888888888889,0,0
1820.0,0,53,58.985,27.731,sar,1.0,1,0
1820.0,0,53,58.985,27.731,sar,2.011111111111111,0,0
1820.0,0,53,58.98529200000007,27.73114000000004,visual,1.0,1,0
1820.0,0,53,58.98529200000007,27.73114000000004,visual,2.011111111111111,0,0
1990.0,0,3029,51.548,39.137,sar,1.0,1,0
1990.0,0,3029,51.548,39.137,sar,2.1055555555555556,0,0
1990.0,0,3029,51.54824100000008,39.13680700000003,visual,1.0,1,0
1990.0,0,3029,51.54824100000008,39.13680700000003,visual,2.1055555555555556,0,0
2160.0,0,4084,43.27881500000007,47.50773800000008,visual,1.0,1,0
2160.0,0,4084,43.27881500000007,47.50773800000008,visual,2.2,0,0
2160.0,0,4084,43.279,47.508,sar,1.0,1,0
2160.0,0,4084,43.279,47.508,sar,2.2,0,0
3550.0,0,3908,32.825,-98.962,thermal,1.0,1,0
3550.0,0,3908,32.825,-98.962,thermal,2.9722222222222223,0,0
3620.0,0,2862,36.702,-96.927,thermal,1.0,1,0
3620.0,0,2862,36.702,-96.927,thermal,3.011111111111111,0,0
3660.0,0,4204,39.112,-95.432,thermal,1.0,1,0
3660.0,0,4204,39.112,-95.432,thermal,3.033333333333333,0,0
3810.0,0,3235,46.586,-89.549,thermal,1.0,1,0
3810.0,0,3235,46.586,-89.549,thermal,3.1166666666666667,0,0
3870.0,0,1271,49.784,-86.548,thermal,1.0,1,0
3870.0,0,1271,49.784,-86.548,thermal,3.15,0,0
4030.0,0,3665,57.138,-76.024,thermal,1.0,1,0
4030.0,0,3665,57.138,-76.024,thermal,3.238888888888889,0,0
4040.0,0,2761,57.563,-75.648,thermal,1.0,1,0
4040.0,0,2761,57.563,-75.648,thermal,3.2444444444444445,0,0
4050.0,0,3804,57.914,-74.611,thermal,1.0,1,0
4050.0,0,3804,57.914,-74.611,thermal,3.25,0,0
4060.0,0,4096,58.478,-73.681,thermal,1.0,1,0
4060.0,0,4096,58.478,-73.681,thermal,3.2555555555555555,0,0
4070.0,0,4966,58.721,-72.532,thermal,1.0,1,0
4070.0,0,4966,58.721,-72.532,thermal,3.261111111111111,0,0
4100.0,0,2435,59.706,-70.636,thermal,1.0,1,0
4100.0,0,2435,59.706,-70.636,thermal,3.2777777777777777,0,0
4270.0,0,4093,65.237,-51.316,thermal,1.0,1,0
4270.0,0,4093,65.237,-51.316,thermal,3.3722222222222222,0,0
4280.0,0,4304,65.576,-50.603,thermal,1.0,1,0
4280.0,0,4304,65.576,-50.603,thermal,3.3777777777777778,0,0
4720.0,0,4247,61.328,8.79,thermal,1.0,1,0
4720.0,0,4247,61.328,8.79,thermal,3.6222222222222222,0,0
4740.0,0,473,60.399,11.228,thermal,1.0,1,0
4740.0,0,473,60.399,11.228,thermal,3.6333333333333333,0,0
4750.0,0,3781,60.312,11.671,thermal,1.0,1,0
4750.0,0,3781,60.312,11.671,thermal,3.638888888888889,0,0
4760.0,0,4047,59.871,13.146,thermal,1.0,1,0
4760.0,0,4047,59.871,13.146,thermal,3.6444444444444444,0,0
4790.0,0,96,58.532,15.039,thermal,1.0,1,0
4790.0,0,96,58.532,15.039,thermal,3.661111111111111,0,0
5050.0,0,2618,46.827,31.59,thermal,1.0,1,0
