routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00044,0.00188,2e-05,3163
__check_action_completion,6e-05,1e-05,6e-05,3163
preplanner/update_percepts,0.00016,9e-05,0.00016,3163
preplanner/needs_planning,0.0,0.0,0.0,3163
preplanner/calculate_access_opportunities,0.03028,0.0,0.03028,1
preplanner/_schedule_observations,0.15719,0.0,0.15719,1
preplanner/is_observation_path_valid,0.0008,0.0,0.0008,1
preplanner/_create_broadcast_path,0.00722,0.0,0.00722,1
preplanner/_schedule_broadcasts,0.25572,0.0,0.25572,1
preplanner/_schedule_maneuvers,0.16657,0.0,0.16657,1
preplanner/__schedule_periodic_replan,0.01111,0.0,0.01111,1
preplanner/generate_plan,0.61398,0.0,0.61398,1
replanner/compile_new_measurement_request_bids,2e-05,1e-05,2e-05,3163
replanner/update_percepts,0.00068,0.00243,0.0003,3163
replanner/check_request_completion,0.00766,0.00908,0.00459,3163
replanner/check_request_end_time,0.0,0.0,0.0,3163
replanner/compare_bids,0.004,0.00672,0.0016,3163
replanner/consensus_phase,0.01167,0.01263,0.008,3163
replanner/needs_planning,0.01171,0.01261,0.00803,3163
replanner/_get_available_requests,0.00027,0.00035,0.00021,357
replanner/_generate_bids_from_request,1e-05,1e-05,1e-05,60
replanner/_get_matching_request,1e-05,0.0,1e-05,5287
replanner/_can_bid,0.0,0.0,0.0,5161
replanner/planning_phase,0.0006,0.001,0.00031,31
replanner/is_observation_path_valid,0.0004,0.00225,0.00021,5991
replanner/merge_plans,0.08342,0.10687,0.04047,31
replanner/_schedule_observations,0.08343,0.10688,0.04048,31
replanner/_schedule_maneuvers,0.06915,0.07432,0.03991,31
replanner/_create_broadcast_path,0.00738,0.00375,0.00642,45
replanner/_schedule_broadcasts,0.01116,0.00424,0.01248,31
replanner/_schedule_waits,0.0,0.0,0.0,31
replanner/generate_plan,0.17098,0.18198,0.08988,31
replanner/_can_access,0.00081,0.00085,0.0006,31
