routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,3164
update_state,0.0,0.0,0.0,3164
sense_environment,0.044,0.021,0.043,3163
update_state_environment,0.0,0.001,0.0,3163
get_environment_broadcasts,0.001,0.003,0.0,3163
get_agent_broadcasts,0.001,0.004,0.0,3163
sense,0.047,0.02,0.048,3163
think,0.028,0.035,0.025,3163
perform_broadcast,0.004,0.005,0.001,52
do,0.027,0.035,0.015,3163
perform_wait_for_messages,0.029,0.037,0.016,2791
perform_state_change,0.018,0.015,0.011,408
perform_observation,0.014,0.012,0.008,340
