routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00019,0.00218,2e-05,16500
__check_action_completion,6e-05,1e-05,6e-05,16500
preplanner/update_percepts,0.00016,7e-05,0.00017,16500
preplanner/needs_planning,0.0,0.0,0.0,16500
preplanner/calculate_access_opportunities,0.06018,0.0,0.06018,1
preplanner/_schedule_observations,1.51576,0.0,1.51576,1
preplanner/is_observation_path_valid,0.001,0.0,0.001,1
preplanner/_create_broadcast_path,0.1099,0.0,0.1099,1
preplanner/_schedule_broadcasts,1.43541,0.0,1.43541,1
preplanner/_schedule_maneuvers,2.31557,0.0,2.31557,1
preplanner/__schedule_periodic_replan,0.02392,0.0,0.02392,1
preplanner/generate_plan,5.34758,0.0,5.34758,1
replanner/compile_new_measurement_request_bids,6e-05,6e-05,6e-05,16500
replanner/update_percepts,0.00067,0.00387,0.00043,16500
replanner/check_request_completion,0.20942,0.24419,0.14806,16500
replanner/check_request_end_time,0.0,0.0,0.0,16500
replanner/compare_bids,0.15716,0.2736,0.06673,16500
replanner/consensus_phase,0.36661,0.43847,0.29093,16500
replanner/needs_planning,0.36666,0.43845,0.29095,16500
replanner/_get_available_requests,0.00238,0.00663,0.0011,522
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,21813
replanner/_can_bid,0.0,0.0,0.0,18710
replanner/planning_phase,0.00611,0.0131,0.00175,118
replanner/is_observation_path_valid,0.00084,0.00502,0.0003,36392
replanner/merge_plans,0.27915,0.25114,0.21136,118
replanner/_schedule_observations,0.27916,0.25114,0.21137,118
replanner/_schedule_maneuvers,2.9631,3.8836,2.14295,118
replanner/_create_broadcast_path,0.12607,0.18907,0.0845,123
replanner/_schedule_broadcasts,0.13655,0.19292,0.10077,118
replanner/_schedule_waits,0.0,0.0,0.0,118
replanner/generate_plan,3.39693,4.00046,2.64708,118
replanner/_can_access,0.00335,0.00867,0.00134,285
