routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16501
update_state,0.0,0.0,0.0,16501
sense_environment,0.829,0.474,0.823,16500
update_state_environment,0.004,0.049,0.0,16500
get_environment_broadcasts,0.0,0.004,0.0,16500
get_agent_broadcasts,0.008,0.07,0.0,16500
sense,0.844,0.476,0.832,16500
think,0.444,0.725,0.343,16500
perform_broadcast,0.034,0.068,0.019,157
do,0.466,0.524,0.167,16500
perform_wait_for_messages,0.471,0.525,0.172,15972
perform_state_change,0.464,0.511,0.156,648
perform_observation,0.421,0.495,0.139,409
