routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.003,0.0,623
update_state,0.0,0.0,0.0,623
sense_environment,0.041,0.022,0.038,623
update_state_environment,0.0,0.004,0.0,623
get_environment_broadcasts,0.004,0.008,0.0,623
get_agent_broadcasts,0.015,0.022,0.0,623
sense,0.061,0.031,0.054,623
think,0.172,0.772,0.128,622
perform_broadcast,0.001,0.005,0.0,257
do,0.026,0.034,0.018,622
perform_wait_for_messages,0.028,0.039,0.017,390
perform_state_change,0.026,0.024,0.017,126
perform_observation,0.029,0.018,0.026,157
