Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,-4217.820680007007,3777.4809856865872,4155.722076522609,0.4412295498967085,-5.315473962793607,5.361027074836362
1,-4213.1480686324485,3724.1605094619804,4209.065100702691,0.48966922259707,-5.3586026844945245,5.312938661628847
2,-4207.991931217186,3670.4120563654733,4261.924481845344,0.5380420584861008,-5.40110727374345,5.264249858327946
3,-4202.352966361492,3616.2418856122836,4314.294248930218,0.5863424082940369,-5.4429829975086115,5.214966638005054
4,-4196.231929027435,3561.6563033226294,4366.168490977985,0.6345646364233339,-5.484225203864831,5.1650950417273025
5,-4189.629630398316,3506.6616617088425,4417.541357725438,0.6827031216786339,-5.524829322483712,5.114641177640674
6,-4182.546937730837,3451.264358257785,4468.407060291258,0.7307522579922439,-5.564790865109634,5.0636112200454715
7,-4174.984774200048,3395.470834908477,4518.759871832606,0.7787064551451732,-5.604105426021635,5.012011408464188
8,-4166.944118737106,3339.2875772252396,4568.594128192315,0.8265601394834359,-5.642768682481065,4.959848046702161
9,-4158.426005859904,3282.7211135664165,4617.904228536648,0.8743077546296352,-5.680776395165032,4.9071275019011225
10,-4149.431525496638,3225.7780142488264,4666.684635983589,0.9219437621896478,-5.718124408585626,4.853856203585935
11,-4139.961822802298,3168.464890708092,4714.92987822156,0.9694626424542934,-5.754808651494915,4.800040642704691
12,-4130.018097968222,3110.7883946550205,4762.6345481185135,1.0168588950959045,-5.79082513727568,4.745687370662429
13,-4119.601606024682,3052.75521722811,4809.793304321332,1.0641270398596616,-5.826169964317927,4.690802998348688
14,-4108.713656636619,2994.3720881423865,4856.400871845477,1.111261617249601,-5.86083931638113,4.635394195159107
15,-4097.355613892531,2935.64577483469,4902.452042654852,1.1582571892091813,-5.894829462942279,4.5794676880113085
16,-4085.5288960866037,2876.5830816055504,4947.941676231755,1.205108339796288,-5.928136759529642,4.523030260355295
17,-4073.2349754941256,2817.190848757781,4992.864700136964,1.2518096758526351,-5.960757648042371,4.466088751178547
18,-4060.475378140246,2757.475951731963,5037.21611055983,1.2983558276673974,-5.99268865705587,4.4086500540060936
19,-4047.2516835621223,2697.445300238949,5080.990972858346,1.3447414496349872,-6.023926402113013,4.350721115895757
20,-4033.5655245645535,2637.105837389544,5124.184422089142,1.3909612209069109,-6.054467586001173,4.292308936428797
21,-4019.4185869691028,2576.464538821406,5166.791663527417,1.437009846037644,-6.084308999015183,4.23342056669613
22,-4004.812609356821,2515.5284118235118,5208.807973176655,1.4828820556243003,-6.113447519206153,4.174063108280457
23,-3989.749382804605,2454.3044944580943,5250.228698268191,1.5285726069401682,-6.141880112616255,4.1142437122344
24,-3974.2307506152583,2392.7998546803733,5291.049257750518,1.5740762845619376,-6.169603833499482,4.053969578054938
25,-3958.258608041327,2331.0215894561006,5331.265142768349,1.6193879009905485,-6.196615824528433,3.993247952654356
26,-3941.834902002752,2268.976823877149,5370.871917131356,1.6645022972656036,-6.222913316987167,3.932086129327876
27,-3924.961630798435,2206.6727102751934,5409.865217772601,1.7094143435732438,-6.248493630950183,3.8704914467182427
28,-3907.640843811761,2144.116427333726,5448.240755196562,1.7541189398474266,-6.273354175447547,3.808471287777488
29,-3889.874641210142,2081.3151791984483,5485.994313916814,1.7986110163645144,-6.297492448616277,3.7460330787260117
30,-3871.6651736386584,2018.27619458622,5523.121752883261,1.8428855343311388,-6.320906037837986,3.683184288009282
31,-3853.014641907875,1955.0067258927156,5559.619005898953,1.886937486465237,-6.343592619862886,3.6199324252522995
32,-3833.9252966758845,1891.514048298917,5595.482082026418,1.930761897570214,-6.365549960920198,3.5562850402121007
33,-3814.399438124632,1827.8054588765199,5630.70706598353,1.9743538251021515,-6.386775916815047,3.492249721728445
34,-3794.4394156306394,1763.888275692496,5665.290118528888,2.0177083597300385,-6.407268433011908,3.4278340966729273
35,-3774.0476274301545,1699.769836912839,5699.2274768366715,2.060820625888913,-6.427025544704659,3.363045828896754
