routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00052,0.0027,2e-05,2772
__check_action_completion,6e-05,1e-05,6e-05,2772
preplanner/update_percepts,6e-05,3e-05,6e-05,2772
preplanner/needs_planning,0.0,0.0,0.0,2772
preplanner/calculate_access_opportunities,0.05971,0.0,0.05971,1
preplanner/_schedule_observations,0.1452,0.0,0.1452,1
preplanner/is_observation_path_valid,0.0005,0.0,0.0005,1
preplanner/_create_broadcast_path,0.00714,0.0,0.00714,1
preplanner/_schedule_broadcasts,0.02875,0.0,0.02875,1
preplanner/_schedule_maneuvers,0.10775,0.0,0.10775,1
preplanner/__schedule_periodic_replan,0.04239,0.0,0.04239,1
preplanner/generate_plan,0.33325,0.0,0.33325,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2772
replanner/update_percepts,0.00034,0.00079,0.00015,2772
replanner/check_request_completion,0.00715,0.0075,0.00417,2772
replanner/check_request_end_time,0.0,0.0,0.0,2772
replanner/compare_bids,0.0043,0.00635,0.00168,2772
replanner/consensus_phase,0.01147,0.01067,0.00798,2772
replanner/needs_planning,0.01148,0.01067,0.008,2772
replanner/_get_available_requests,3e-05,2e-05,3e-05,270
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,228
replanner/_can_bid,1e-05,0.0,1e-05,215
replanner/_schedule_maneuvers,0.01046,0.00979,0.00474,3
replanner/_create_broadcast_path,0.00711,0.00249,0.00598,5
replanner/_schedule_broadcasts,0.01231,0.00021,0.01219,3
replanner/_schedule_waits,0.0,0.0,0.0,3
replanner/generate_plan,0.02567,0.0118,0.01939,3
