routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,2773
update_state,0.0,0.0,0.0,2773
sense_environment,0.043,0.02,0.039,2772
update_state_environment,0.0,0.0,0.0,2772
get_environment_broadcasts,0.001,0.004,0.0,2772
get_agent_broadcasts,0.002,0.005,0.0,2772
sense,0.046,0.02,0.042,2772
think,0.028,0.018,0.027,2772
perform_broadcast,0.002,0.002,0.001,129
do,0.024,0.022,0.015,2772
perform_wait_for_messages,0.025,0.022,0.016,2499
perform_state_change,0.018,0.015,0.012,294
perform_observation,0.013,0.012,0.007,269
