routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00061,0.00146,2e-05,63
__check_action_completion,6e-05,1e-05,6e-05,63
preplanner/update_percepts,4e-05,2e-05,5e-05,63
preplanner/needs_planning,0.0,0.0,0.0,63
preplanner/calculate_access_opportunities,0.00068,2e-05,0.00069,3
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,39
preplanner/populate_adjacency_matrix,0.00157,0.00305,0.00018,11
preplanner/_schedule_observations,0.05461,0.01289,0.05968,3
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,3
preplanner/_schedule_maneuvers,0.00972,0.00335,0.01095,3
preplanner/__schedule_periodic_replan,9e-05,0.0,9e-05,3
preplanner/generate_plan,0.06459,0.01166,0.07264,3
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,63
replanner/update_percepts,7e-05,3e-05,6e-05,63
replanner/check_request_completion,0.00702,0.00622,0.00543,63
replanner/check_request_end_time,0.0,0.0,0.0,63
replanner/compare_bids,0.00523,0.0065,0.00316,63
replanner/consensus_phase,0.01227,0.01028,0.00902,63
replanner/needs_planning,0.01228,0.01028,0.00903,63
replanner/_get_available_requests,2e-05,1e-05,2e-05,10
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,4
replanner/_get_matching_request,1e-05,0.0,1e-05,16
replanner/_can_bid,1e-05,0.0,1e-05,8
replanner/_schedule_maneuvers,0.00085,0.00014,0.00085,2
replanner/_create_broadcast_path,0.0062,0.00031,0.00641,3
replanner/_schedule_broadcasts,0.01023,0.00369,0.01023,2
replanner/_schedule_waits,0.0,0.0,0.0,2
replanner/generate_plan,0.01126,0.0038,0.01126,2
