routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16495
update_state,0.0,0.0,0.0,16495
sense_environment,0.813,0.488,0.812,16494
update_state_environment,0.003,0.01,0.0,16494
get_environment_broadcasts,0.0,0.004,0.0,16494
get_agent_broadcasts,0.008,0.067,0.0,16494
sense,0.827,0.487,0.818,16494
think,0.436,0.709,0.335,16494
perform_broadcast,0.039,0.059,0.018,167
do,0.492,0.539,0.192,16494
perform_wait_for_messages,0.496,0.541,0.199,15973
perform_state_change,0.475,0.527,0.141,647
perform_observation,0.445,0.51,0.204,403
