routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0058,0.01547,1e-05,173
__check_action_completion,6e-05,1e-05,5e-05,173
preplanner/update_percepts,2e-05,1e-05,2e-05,173
preplanner/needs_planning,0.0,0.0,0.0,173
preplanner/calculate_access_opportunities,0.03535,0.02074,0.03436,4
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,43069
preplanner/_schedule_maneuvers,0.01489,0.01748,0.00687,4
preplanner/__schedule_periodic_replan,0.00015,8e-05,0.00014,4
preplanner/generate_plan,32.7351,48.40417,7.40403,4
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,173
replanner/update_percepts,6e-05,5e-05,4e-05,173
replanner/check_request_completion,0.00667,0.00738,0.00392,173
replanner/check_request_end_time,0.0,0.0,0.0,173
replanner/compare_bids,0.00477,0.00669,0.00209,173
replanner/consensus_phase,0.01145,0.01117,0.00865,173
replanner/is_observation_path_valid,1e-05,0.0,1e-05,360
replanner/is_task_path_valid,2e-05,0.0,2e-05,175
replanner/needs_planning,0.01169,0.01103,0.00868,173
replanner/_get_available_requests,0.00155,0.00359,1e-05,34
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,2
replanner/_get_matching_request,1e-05,0.0,1e-05,11
replanner/_can_bid,1e-05,0.0,1e-05,7
replanner/_can_access,0.00745,0.00424,0.0056,7
replanner/planning_phase,0.01781,0.0,0.01781,1
replanner/merge_plans,0.0002,0.0,0.0002,1
replanner/_schedule_observations,0.00024,0.0,0.00024,1
replanner/_schedule_maneuvers,0.00931,0.0,0.00931,1
replanner/_create_broadcast_path,0.00674,0.0,0.00674,1
replanner/_schedule_broadcasts,0.00684,0.0,0.00684,1
replanner/_schedule_waits,0.0,0.0,0.0,1
replanner/generate_plan,0.03438,0.0,0.03438,1
