plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,7e2d8cbe,1,3500.0,0.333
0,0,7e3bd5bc,1,4110.0,0.333
0,0,7e3d1b20,1,4140.0,0.333
0,0,7e33c002,1,4290.0,0.333
0,0,7e3b552e,1,4680.0,0.333
0,0,7e3b2a72,1,4870.0,0.333
0,0,7e3c8782,1,10100.0,0.333
0,0,7e30a12e,1,10220.0,0.333
0,0,7e3ce754,1,10230.0,0.333
0,0,7e3578fc,1,10320.0,0.333
0,0,7e2de88a,1,10350.0,0.333
0,0,7e330dd8,1,10360.0,0.333
0,0,7e2e446a,1,10380.0,0.333
0,0,7e3bab00,1,11160.0,0.333
0,0,7e339226,1,11310.0,0.333
0,0,7e3d7282,1,14210.0,0.333
0,0,7e33ec8a,1,14550.0,0.333
0,0,7e34a03a,1,17070.0,0.333
0,0,7e37371e,1,17120.0,0.333
0,0,7e39452c,1,17530.0,0.333
0,0,7e2e7368,1,18590.0,0.333
0,0,7e35d504,1,18630.0,0.333
0,0,7e354c88,1,18640.0,0.333
0,0,7e38660c,1,18650.0,0.333
0,0,7e347556,1,21190.0,0.333
0,0,7e2e168e,1,23100.0,0.333
0,0,7e36af56,1,23150.0,0.333
0,0,7e2f8f3c,1,23180.0,0.333
0,0,7e3c5c4e,1,23440.0,0.333
0,0,7e2d0190,1,27700.0,0.333
0,0,7e2d5ed8,1,27740.0,0.333
0,0,7e3d471c,1,27870.0,0.333
0,0,7e3043aa,1,27930.0,0.333
0,0,7e36e098,1,27960.0,0.333
0,0,7e31590c,1,28930.0,0.333
0,0,7e381008,1,28960.0,0.333
0,0,7e3444dc,1,29070.0,0.333
0,0,7e3a7ea6,1,29100.0,0.333
0,0,7e2dba90,1,29130.0,0.333
0,0,7e3418ae,1,29150.0,0.333
0,0,7e35a9f8,1,33780.0,0.333
0,0,7e32e1be,1,33810.0,0.333
0,0,7e362e46,1,34100.0,0.333
0,0,7e2f0116,1,39870.0,0.333
0,0,7e30ce88,1,39900.0,0.333
0,0,7e3a523c,1,39930.0,0.333
0,0,7e39f8b4,1,39940.0,0.333
0,0,7e3cb3ce,1,39970.0,0.333
0,0,7e34cb5a,1,39990.0,0.333
0,0,7e325ca8,1,40200.0,0.333
0,0,7e3913d6,1,41840.0,0.333
0,0,7e2c630c,1,41890.0,0.333
0,0,7e31a574,1,41930.0,0.333
0,0,7e3d9e6a,1,41990.0,0.333
0,0,7e312824,1,42060.0,0.333
0,0,7e3c04c4,1,42070.0,0.333
0,0,7e2fe8b0,1,47600.0,0.333
0,0,7e37b842,1,51770.0,0.333
0,0,7e376234,1,58560.0,0.333
0,0,7e38e8de,1,58570.0,0.333
0,0,7e3b8012,1,58620.0,0.333
0,0,7e397542,1,59620.0,0.333
0,0,7e3892e4,1,64520.0,0.333
0,0,7e31d724,1,64530.0,0.333
0,0,7e32b57c,1,64540.0,0.333
0,0,7e2ed452,1,65390.0,0.333
0,0,7e2ea022,1,65790.0,0.333
0,0,7e3aa98a,1,65850.0,0.333
0,0,7e2fbc00,1,66060.0,0.333
0,0,7e3aff7a,1,69480.0,0.333
0,0,7e328926,1,75440.0,0.333
0,0,7e2cd198,1,80060.0,0.333
0,0,7e2d30ca,1,81110.0,0.333
0,0,7e365948,1,81140.0,0.333
0,0,7e3c2f94,1,81350.0,0.333
0,0,7e39cba0,1,86220.0,0.333
