req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
6aa865bb,img_1,visible,"[2278.1587386860174, 3900.88034761457, 4502.637886430648]",0,86400,86400,130.0,1,0.11094393004115227,0.3328317901234568
6aa865be,img_1,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0,86400,86400,140.0,1,0.11093106995884773,0.3327932098765432
6aa865b5,img_0,visible,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0,86400,86400,700.0,1,0.11021090534979423,0.3306327160493827
6aa865ba,img_0,visible,"[898.8023036626364, -4584.657516159214, 4342.08389368898]",0,86400,86400,720.0,1,0.11018518518518518,0.33055555555555555
6aa865bc,img_0,visible,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0,86400,86400,760.0,1,0.11013374485596707,0.3304012345679012
6aa865cc,img_0,visible,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0,86400,86400,960.0,1,0.10987654320987655,0.10987654320987655
6aa865bf,img_0,visible,"[2736.52253427604, 1646.404831704202, 5520.997936145076]",0,86400,86400,1760.0,1,0.1088477366255144,0.32654320987654323
6aa865c1,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0,86400,86400,1770.0,1,0.10883487654320986,0.3265046296296296
6aa865ba,thm_2,thermal,"[898.8023036626364, -4584.657516159214, 4342.08389368898]",0,86400,86400,2710.0,1,0.10762602880658435,0.3228780864197531
6aa865bc,thm_2,thermal,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0,86400,86400,2720.0,1,0.10761316872427984,0.3228395061728395
6aa865b6,img_2,visible,"[406.4029578767419, -4426.166406887765, 4574.3316709378405]",0,86400,86400,2730.0,1,0.1076003086419753,0.3228009259259259
6aa865b6,thm_2,thermal,"[406.4029578767419, -4426.166406887765, 4574.3316709378405]",0,86400,86400,2760.0,1,0.10756172839506173,0.3226851851851852
6aa865bd,sar_1,sar,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0,86400,86400,3500.0,1,0.10661008230452675,0.31983024691358025
6aa865c5,thm_1,thermal,"[-1198.1385881205426, -3088.9038212981127, 5450.11557380246]",0,86400,86400,4330.0,1,0.10554269547325103,0.3166280864197531
6aa865b5,thm_1,thermal,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0,86400,86400,4730.0,1,0.10502829218106996,0.3150848765432099
6aa865ca,sar_0,sar,"[6339.582837425502, 6.67719246008391, 700.1910624240797]",0,86400,86400,5340.0,1,0.10424382716049382,0.3127314814814815
6aa865bf,sar_0,sar,"[2736.52253427604, 1646.404831704202, 5520.997936145076]",0,86400,86400,6300.0,1,0.10300925925925926,0.3090277777777778
6aa865c1,sar_0,sar,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0,86400,86400,6330.0,1,0.10297067901234566,0.308912037037037
6aa865c3,thm_0,thermal,"[2188.0364936445694, -5708.670852100328, -1817.7447747792826]",0,86400,86400,7800.0,1,0.10108024691358025,0.30324074074074076
6aa865c9,thm_0,thermal,"[2549.560557488089, -4846.34511903818, -3270.0615609271817]",0,86400,86400,8070.0,1,0.10073302469135803,0.3021990740740741
6aa865c7,img_2,visible,"[-1856.1026227263917, -4408.760976230428, 4218.806984178539]",0,86400,86400,8580.0,1,0.10007716049382716,0.3002314814814815
6aa865c4,thm_2,thermal,"[569.1777782846607, -6232.4007382123455, 1230.3821993246002]",0,86400,86400,9260.0,1,0.09920267489711933,0.297608024691358
6aa865c7,thm_1,thermal,"[-1856.1026227263917, -4408.760976230428, 4218.806984178539]",0,86400,86400,10640.0,1,0.09742798353909465,0.29228395061728396
6aa865c6,img_2,visible,"[5141.67646079382, 3755.3921059180525, 375.25453322352513]",0,86400,86400,10740.0,1,0.09729938271604938,0.29189814814814813
6aa865b4,img_2,visible,"[5337.224268031288, 3491.755700649289, 47.97813146383141]",0,86400,86400,10760.0,1,0.09727366255144033,0.09727366255144033
6aa865c5,img_1,visible,"[-1198.1385881205426, -3088.9038212981127, 5450.11557380246]",0,86400,86400,10880.0,1,0.097119341563786,0.291358024691358
6aa865b9,img_2,visible,"[5045.4538448880585, 3563.986412137975, -1588.086589131045]",0,86400,86400,11010.0,1,0.09695216049382716,0.29085648148148147
6aa865cb,img_2,visible,"[5345.602270338165, 3366.57682301241, -878.2479851891603]",0,86400,86400,11050.0,1,0.09690072016460906,0.2907021604938272
6aa865b7,img_1,visible,"[5538.799116240669, 3093.6803858653057, -656.862756914694]",0,86400,86400,12900.0,1,0.09452160493827161,0.2835648148148148
6aa865b8,sar_0,sar,"[-966.2673783683306, 3784.7800972079754, 5042.062041531944]",0,86400,86400,13060.0,1,0.09431584362139916,0.09431584362139916
6aa865bd,img_0,visible,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0,86400,86400,14520.0,1,0.09243827160493828,0.27731481481481485
6aa865b8,thm_1,thermal,"[-966.2673783683306, 3784.7800972079754, 5042.062041531944]",0,86400,86400,15360.0,1,0.09135802469135802,0.09135802469135802
6aa865c9,sar_0,sar,"[2549.560557488089, -4846.34511903818, -3270.0615609271817]",0,86400,86400,16550.0,1,0.08982767489711935,0.26948302469135804
6aa865c2,sar_1,sar,"[-4115.968083476577, 3810.5943373192804, -3036.247716107841]",0,86400,86400,18590.0,1,0.08720421810699587,0.08720421810699587
6aa865ca,img_1,visible,"[6339.582837425502, 6.67719246008391, 700.1910624240797]",0,86400,86400,18610.0,1,0.08717849794238683,0.2615354938271605
6aa865c3,sar_2,sar,"[2188.0364936445694, -5708.670852100328, -1817.7447747792826]",0,86400,86400,18720.0,1,0.08703703703703704,0.2611111111111111
6aa865c8,thm_2,thermal,"[1023.8781830845029, 4590.759653442897, 4307.809412207338]",0,86400,86400,19110.0,1,0.08653549382716048,0.08653549382716048
6aa865c0,thm_1,thermal,"[1168.2031902749839, 4241.737257937686, 4617.74717824962]",0,86400,86400,21180.0,1,0.08387345679012345,0.08387345679012345
6aa865c0,sar_1,sar,"[1168.2031902749839, 4241.737257937686, 4617.74717824962]",0,86400,86400,23100.0,1,0.08140432098765431,0.08140432098765431
6aa865c8,sar_1,sar,"[1023.8781830845029, 4590.759653442897, 4307.809412207338]",0,86400,86400,23180.0,1,0.0813014403292181,0.0813014403292181
6aa865b9,thm_2,thermal,"[5045.4538448880585, 3563.986412137975, -1588.086589131045]",0,86400,86400,24070.0,1,0.08015689300411522,0.24047067901234567
6aa865cb,thm_2,thermal,"[5345.602270338165, 3366.57682301241, -878.2479851891603]",0,86400,86400,24150.0,1,0.08005401234567902,0.24016203703703706
6aa865c6,thm_2,thermal,"[5141.67646079382, 3755.3921059180525, 375.25453322352513]",0,86400,86400,24350.0,1,0.07979681069958847,0.23939043209876543
6aa865be,thm_2,thermal,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0,86400,86400,25020.0,1,0.07893518518518519,0.23680555555555557
6aa865c2,img_2,visible,"[-4115.968083476577, 3810.5943373192804, -3036.247716107841]",0,86400,86400,25090.0,1,0.0788451646090535,0.0788451646090535
6aa865bb,thm_2,thermal,"[2278.1587386860174, 3900.88034761457, 4502.637886430648]",0,86400,86400,25120.0,1,0.07880658436213991,0.23641975308641974
6aa865c4,sar_2,sar,"[569.1777782846607, -6232.4007382123455, 1230.3821993246002]",0,86400,86400,25130.0,1,0.07879372427983539,0.2363811728395062
6aa865b7,thm_1,thermal,"[5538.799116240669, 3093.6803858653057, -656.862756914694]",0,86400,86400,26200.0,1,0.07741769547325103,0.2322530864197531
6aa865bb,sar_2,sar,"[2278.1587386860174, 3900.88034761457, 4502.637886430648]",0,86400,86400,27060.0,1,0.07631172839506173,0.22893518518518519
6aa865ba,sar_1,sar,"[898.8023036626364, -4584.657516159214, 4342.08389368898]",0,86400,86400,27700.0,1,0.07548868312757201,0.22646604938271606
6aa865bc,sar_1,sar,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0,86400,86400,27740.0,1,0.0754372427983539,0.22631172839506172
6aa865cc,sar_1,sar,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0,86400,86400,27930.0,1,0.0751929012345679,0.0751929012345679
6aa865be,sar_1,sar,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0,86400,86400,29130.0,1,0.07364969135802468,0.22094907407407408
6aa865b5,sar_0,sar,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0,86400,86400,29710.0,1,0.07290380658436213,0.21871141975308642
6aa865b6,sar_0,sar,"[406.4029578767419, -4426.166406887765, 4574.3316709378405]",0,86400,86400,29730.0,1,0.07287808641975307,0.21863425925925925
6aa865bd,thm_2,thermal,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0,86400,86400,30450.0,1,0.07195216049382716,0.21585648148148148
6aa865ca,thm_0,thermal,"[6339.582837425502, 6.67719246008391, 700.1910624240797]",0,86400,86400,34340.0,1,0.06694958847736625,0.20084876543209876
6aa865bf,thm_0,thermal,"[2736.52253427604, 1646.404831704202, 5520.997936145076]",0,86400,86400,35310.0,1,0.06570216049382716,0.19710648148148147
6aa865c1,thm_0,thermal,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0,86400,86400,35340.0,1,0.06566358024691357,0.19699074074074074
6aa865c7,sar_0,sar,"[-1856.1026227263917, -4408.760976230428, 4218.806984178539]",0,86400,86400,35580.0,1,0.06535493827160493,0.19606481481481483
6aa865c3,img_1,visible,"[2188.0364936445694, -5708.670852100328, -1817.7447747792826]",0,86400,86400,36800.0,1,0.06378600823045266,0.19135802469135801
6aa865c9,img_1,visible,"[2549.560557488089, -4846.34511903818, -3270.0615609271817]",0,86400,86400,37070.0,1,0.06343878600823044,0.19031635802469135
6aa865c6,sar_0,sar,"[5141.67646079382, 3755.3921059180525, 375.25453322352513]",0,86400,86400,37730.0,1,0.06259002057613168,0.18777006172839505
6aa865c4,img_0,visible,"[569.1777782846607, -6232.4007382123455, 1230.3821993246002]",0,86400,86400,38270.0,1,0.06189557613168724,0.18568672839506173
6aa865b4,sar_2,sar,"[5337.224268031288, 3491.755700649289, 47.97813146383141]",0,86400,86400,39760.0,1,0.05997942386831276,0.05997942386831276
6aa865c5,sar_1,sar,"[-1198.1385881205426, -3088.9038212981127, 5450.11557380246]",0,86400,86400,39870.0,1,0.05983796296296296,0.1795138888888889
6aa865cb,sar_2,sar,"[5345.602270338165, 3366.57682301241, -878.2479851891603]",0,86400,86400,39890.0,1,0.059812242798353905,0.17943672839506172
6aa865b9,sar_2,sar,"[5045.4538448880585, 3563.986412137975, -1588.086589131045]",0,86400,86400,40010.0,1,0.05965792181069958,0.17897376543209875
6aa865b7,sar_1,sar,"[5538.799116240669, 3093.6803858653057, -656.862756914694]",0,86400,86400,41890.0,1,0.05724022633744855,0.17172067901234567
