routine,t_avg,t_std,t_med,n
check_action_statuses,0.012,0.037,0.0,1514
update_state,0.0,0.0,0.0,1514
sense_environment,0.22,0.195,0.197,1513
update_state_environment,0.002,0.013,0.0,1513
get_environment_broadcasts,0.0,0.0,0.0,1513
get_agent_broadcasts,0.001,0.024,0.0,1513
sense,0.236,0.21,0.212,1513
think,3.096,49.361,0.378,1513
perform_broadcast,0.018,0.064,0.0,286
do,9.964,17.083,0.306,1513
perform_wait_for_messages,11.202,17.738,0.424,1344
perform_state_change,11.287,17.781,0.426,1334
perform_measurement,0.118,0.133,0.056,77
