plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,8806ecbf,0,750.0,0.33
0,0.0,8806ecc4,0,780.0,0.33
0,0.0,8806ecc6,0,810.0,0.33
1,0.0,8806ecbf,0,750.0,0.33
1,0.0,8806ecc4,0,780.0,0.33
1,0.0,8806ecc6,0,810.0,0.33
2,0.0,8806ecbf,0,750.0,0.33
2,0.0,8806ecc4,0,780.0,0.33
2,0.0,8806ecc6,0,810.0,0.33
3,0.0,8806ecbf,0,750.0,0.33
3,0.0,8806ecc4,0,780.0,0.33
3,0.0,8806ecc6,0,810.0,0.33
4,0.0,8806ecbf,0,750.0,0.33
4,0.0,8806ecc4,0,780.0,0.33
4,0.0,8806ecc6,0,810.0,0.33
5,0.0,8806ecbf,0,750.0,0.33
5,0.0,8806ecc4,0,780.0,0.33
5,0.0,8806ecc6,0,810.0,0.33
6,0.0,8806ecbf,0,750.0,0.33
6,0.0,8806ecc4,0,780.0,0.33
6,0.0,8806ecc6,0,810.0,0.33
7,0.0,8806ecbf,0,750.0,0.33
7,0.0,8806ecc4,0,780.0,0.33
7,0.0,8806ecc6,0,810.0,0.33
8,0.0,8806ecbf,0,750.0,0.33
8,0.0,8806ecc4,0,780.0,0.33
8,0.0,8806ecc6,0,810.0,0.33
9,0.0,8806ecbf,0,750.0,0.33
9,0.0,8806ecc4,0,780.0,0.33
9,0.0,8806ecc6,0,810.0,0.33
10,20.0,8806ecbf,0,750.0,0.33
10,20.0,8806ecc4,0,780.0,0.33
10,20.0,8806ecc6,0,810.0,0.33
11,20.0,8806ecbf,0,750.0,0.33
11,20.0,8806ecc4,0,780.0,0.33
11,20.0,8806ecc6,0,810.0,0.33
12,20.0,8806ecbf,0,750.0,0.33
12,20.0,8806ecc4,0,780.0,0.33
12,20.0,8806ecc6,0,810.0,0.33
13,20.0,8806ecbf,0,750.0,0.33
13,20.0,8806ecc4,0,780.0,0.33
13,20.0,8806ecc6,0,810.0,0.33
14,60.0,8806ecbf,0,750.0,0.33
14,60.0,8806ecc4,0,780.0,0.33
14,60.0,8806ecc6,0,810.0,0.33
15,60.0,8806ecbf,0,750.0,0.33
15,60.0,8806ecc4,0,780.0,0.33
15,60.0,8806ecc6,0,810.0,0.33
16,60.0,8806ecbf,0,750.0,0.33
16,60.0,8806ecc4,0,780.0,0.33
16,60.0,8806ecc6,0,810.0,0.33
17,60.0,8806ecbf,0,750.0,0.33
17,60.0,8806ecc4,0,780.0,0.33
17,60.0,8806ecc6,0,810.0,0.33
18,140.0,8806ecbf,0,750.0,0.33
18,140.0,8806ecc4,0,780.0,0.33
18,140.0,8806ecc6,0,810.0,0.33
19,140.0,8806ecbf,0,750.0,0.33
19,140.0,8806ecc4,0,780.0,0.33
19,140.0,8806ecc6,0,810.0,0.33
20,140.0,8806ecbf,0,750.0,0.33
20,140.0,8806ecc4,0,780.0,0.33
20,140.0,8806ecc6,0,810.0,0.33
21,140.0,8806ecbf,0,750.0,0.33
21,140.0,8806ecc4,0,780.0,0.33
21,140.0,8806ecc6,0,810.0,0.33
22,180.0,8806ecbf,0,750.0,0.33
22,180.0,8806ecc4,0,780.0,0.33
22,180.0,8806ecc6,0,810.0,0.33
23,180.0,8806ecbf,0,750.0,0.33
23,180.0,8806ecc4,0,780.0,0.33
23,180.0,8806ecc6,0,810.0,0.33
24,180.0,8806ecbf,0,750.0,0.33
24,180.0,8806ecc4,0,780.0,0.33
24,180.0,8806ecc6,0,810.0,0.33
25,180.0,8806ecbf,0,750.0,0.33
25,180.0,8806ecc4,0,780.0,0.33
25,180.0,8806ecc6,0,810.0,0.33
26,200.0,8806ecbf,0,750.0,0.33
26,200.0,8806ecc4,0,780.0,0.33
26,200.0,8806ecc6,0,810.0,0.33
27,200.0,8806ecbf,0,750.0,0.33
27,200.0,8806ecc4,0,780.0,0.33
27,200.0,8806ecc6,0,810.0,0.33
28,200.0,8806ecbf,0,750.0,0.33
28,200.0,8806ecc4,0,780.0,0.33
28,200.0,8806ecc6,0,810.0,0.33
29,200.0,8806ecbf,0,750.0,0.33
29,200.0,8806ecc4,0,780.0,0.33
29,200.0,8806ecc6,0,810.0,0.33
30,210.0,8806ecbf,0,750.0,0.33
30,210.0,8806ecc4,0,780.0,0.33
30,210.0,8806ecc6,0,810.0,0.33
31,210.0,8806ecbf,0,750.0,0.33
31,210.0,8806ecc4,0,780.0,0.33
31,210.0,8806ecc6,0,810.0,0.33
32,210.0,8806ecbf,0,750.0,0.33
32,210.0,8806ecc4,0,780.0,0.33
32,210.0,8806ecc6,0,810.0,0.33
33,210.0,8806ecbf,0,750.0,0.33
33,210.0,8806ecc4,0,780.0,0.33
33,210.0,8806ecc6,0,810.0,0.33
34,230.0,8806ecbf,0,750.0,0.33
34,230.0,8806ecc4,0,780.0,0.33
34,230.0,8806ecc6,0,810.0,0.33
35,230.0,8806ecbf,0,750.0,0.33
35,230.0,8806ecc4,0,780.0,0.33
35,230.0,8806ecc6,0,810.0,0.33
36,230.0,8806ecbf,0,750.0,0.33
36,230.0,8806ecc4,0,780.0,0.33
36,230.0,8806ecc6,0,810.0,0.33
37,300.0,8806ecbf,0,750.0,0.33
37,300.0,8806ecc4,0,780.0,0.33
37,300.0,8806ecc6,0,810.0,0.33
38,300.0,8806ecbf,0,750.0,0.33
38,300.0,8806ecc4,0,780.0,0.33
38,300.0,8806ecc6,0,810.0,0.33
39,300.0,8806ecbf,0,750.0,0.33
39,300.0,8806ecc4,0,780.0,0.33
39,300.0,8806ecc6,0,810.0,0.33
40,300.0,8806ecbf,0,750.0,0.33
40,300.0,8806ecc4,0,780.0,0.33
40,300.0,8806ecc6,0,810.0,0.33
41,370.0,8806ecbf,0,750.0,0.33
41,370.0,8806ecc4,0,780.0,0.33
41,370.0,8806ecc6,0,810.0,0.33
42,370.0,8806ecbf,0,750.0,0.33
42,370.0,8806ecc4,0,780.0,0.33
42,370.0,8806ecc6,0,810.0,0.33
43,370.0,8806ecbf,0,750.0,0.33
43,370.0,8806ecc4,0,780.0,0.33
43,370.0,8806ecc6,0,810.0,0.33
44,370.0,8806ecbf,0,750.0,0.33
44,370.0,8806ecc4,0,780.0,0.33
44,370.0,8806ecc6,0,810.0,0.33
45,410.0,8806ecbf,0,750.0,0.33
45,410.0,8806ecc4,0,780.0,0.33
45,410.0,8806ecc6,0,810.0,0.33
46,410.0,8806ecbf,0,750.0,0.33
46,410.0,8806ecc4,0,780.0,0.33
46,410.0,8806ecc6,0,810.0,0.33
47,410.0,8806ecbf,0,750.0,0.33
47,410.0,8806ecc4,0,780.0,0.33
47,410.0,8806ecc6,0,810.0,0.33
48,410.0,8806ecbf,0,750.0,0.33
