GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,GP index,lat [deg],lon [deg]
26,2894,16.73,-99.653
26,4033,17.003,-100.244
27,610,18.272,-101.892
28,161,12.203,-86.107
28,1391,14.702,-91.181
28,1829,13.944,-88.932
28,2394,13.663,-89.002
28,3700,16.223,-94.627
28,3922,16.445,-95.399
28,4231,15.873,-93.665
28,4641,14.245,-89.478
29,164,20.314,-102.794
29,1829,13.944,-88.932
29,2175,19.623,-101.648
29,4231,15.873,-93.665
29,4641,14.245,-89.478
29,4826,13.243,-85.903
30,164,20.314,-102.794
30,300,16.401,-92.779
30,448,18.252,-96.423
30,602,17.177,-93.599
30,856,19.99,-101.073
30,1274,18.0,-96.266
30,2681,19.957,-100.973
30,3655,20.272,-101.09
30,3960,20.052,-100.667
30,4826,13.243,-85.903
30,4866,20.004,-100.229
31,252,15.655,-88.999
31,602,17.177,-93.599
31,2117,15.027,-87.744
31,2135,14.93,-88.026
31,2300,18.414,-95.118
31,2931,15.778,-88.82
31,3655,20.272,-101.09
31,3960,20.052,-100.667
31,4866,20.004,-100.229
32,1629,16.998,-89.831
32,2300,18.414,-95.118
32,2931,15.778,-88.82
32,3832,18.076,-92.231
32,3965,17.801,-92.026
32,4550,15.838,-87.603
33,1629,16.998,-89.831
33,1948,18.587,-92.054
33,2848,18.479,-91.796
33,3832,18.076,-92.231
33,3965,17.801,-92.026
33,4550,15.838,-87.603
34,1948,18.587,-92.054
34,2567,15.9,-84.79
34,2793,15.618,-84.146
34,2848,18.479,-91.796
34,4161,21.734,-98.153
34,4235,17.344,-88.312
35,1921,22.192,-97.851
35,2485,22.615,-98.691
35,2567,15.9,-84.79
35,2601,22.211,-98.04
35,2902,22.396,-98.125
35,3042,22.365,-98.027
35,4161,21.734,-98.153
35,4396,22.234,-97.908
36,1921,22.192,-97.851
36,2485,22.615,-98.691
36,2601,22.211,-98.04
36,2717,18.87,-88.179
36,2902,22.396,-98.125
36,3042,22.365,-98.027
36,4396,22.234,-97.908
37,1322,23.959,-98.666
37,2717,18.87,-88.179
38,1322,23.959,-98.666
39,4332,24.922,-97.789
39,4784,20.078,-87.479
40,3890,25.704,-99.275
40,4332,24.922,-97.789
41,1419,26.561,-99.168
41,4401,21.04,-86.789
41,4426,26.223,-98.915
41,4967,26.016,-97.274
42,1419,26.561,-99.168
42,4967,26.016,-97.274
44,2837,28.048,-97.869
45,2837,28.048,-97.869
45,3074,28.485,-98.245
48,2097,30.758,-98.416
48,3321,30.393,-97.906
48,3868,30.315,-96.524
49,691,29.837,-93.349
49,743,29.754,-93.895
49,2097,30.758,-98.416
49,3855,30.36,-95.565
49,3868,30.315,-96.524
49,3953,31.11,-97.474
49,4509,29.921,-95.133
50,691,29.837,-93.349
50,743,29.754,-93.895
50,788,29.738,-92.387
50,813,30.633,-95.016
50,883,29.248,-90.68
50,926,29.865,-92.843
50,2343,31.87,-97.37
50,2697,30.802,-95.156
50,2847,30.032,-93.364
50,2969,29.09,-90.226
50,3121,29.341,-90.637
50,3724,31.328,-96.33
50,3953,31.11,-97.474
50,4094,29.924,-93.405
50,4537,29.324,-90.622
51,277,31.175,-93.567
51,449,29.575,-90.159
51,453,31.065,-94.106
51,883,29.248,-90.68
51,1118,31.948,-96.103
51,1469,32.182,-96.073
51,2185,25.259,-80.427
51,2343,31.87,-97.37
51,2375,29.865,-90.512
51,2640,29.936,-91.553
51,2676,29.645,-89.759
51,2963,29.825,-91.107
51,2969,29.09,-90.226
51,3121,29.341,-90.637
51,3358,32.869,-98.429
51,3724,31.328,-96.33
51,4029,29.734,-91.175
51,4241,29.279,-89.366
51,4537,29.324,-90.622
51,4630,29.481,-89.981
52,108,30.178,-89.74
52,277,31.175,-93.567
52,753,30.285,-90.403
52,1118,31.948,-96.103
52,1469,32.182,-96.073
52,2110,32.803,-96.502
52,2185,25.259,-80.427
52,2375,29.865,-90.512
52,2532,33.07,-96.97
52,2676,29.645,-89.759
52,3358,32.869,-98.429
52,3596,32.148,-95.473
52,4218,33.222,-97.833
52,4241,29.279,-89.366
53,108,30.178,-89.74
53,113,26.941,-81.101
53,1258,32.815,-95.915
53,1824,32.811,-95.532
53,2110,32.803,-96.502
53,2376,32.752,-94.506
53,2419,33.356,-97.052
53,2431,33.033,-96.47
53,2532,33.07,-96.97
53,2666,31.481,-92.116
53,2786,32.707,-93.916
53,4181,33.327,-95.627
53,4218,33.222,-97.833
53,4321,33.073,-95.003
54,113,26.941,-81.101
54,670,33.823,-96.573
54,1862,27.335,-81.252
54,2002,33.306,-94.162
54,2376,32.752,-94.506
54,2786,32.707,-93.916
54,3609,32.709,-92.341
54,4181,33.327,-95.627
54,4321,33.073,-95.003
54,4518,34.24,-98.056
55,1383,28.672,-81.673
55,1416,27.807,-81.194
55,1823,33.695,-93.966
55,1896,32.399,-90.064
55,2002,33.306,-94.162
55,2582,28.141,-81.351
55,3112,34.148,-94.684
55,3538,34.011,-95.383
55,3609,32.709,-92.341
55,4788,28.271,-81.304
56,1383,28.672,-81.673
56,1896,32.399,-90.064
56,2018,30.708,-84.866
56,2303,28.804,-81.874
56,3112,34.148,-94.684
56,3206,34.631,-95.352
56,3732,34.216,-93.11
56,4375,28.983,-81.837
56,4788,28.271,-81.304
57,484,35.308,-95.358
57,957,29.389,-81.656
57,1206,34.574,-93.195
57,1272,35.346,-94.779
57,1350,31.628,-85.065
57,2018,30.708,-84.866
57,2120,36.152,-96.256
57,2407,29.539,-81.556
57,3474,35.595,-95.037
57,3732,34.216,-93.11
58,1272,35.346,-94.779
58,1284,32.682,-85.91
58,1350,31.628,-85.065
58,1460,34.407,-89.793
58,1510,36.424,-95.679
58,1598,33.815,-89.769
58,1803,35.252,-93.173
58,2120,36.152,-96.256
58,2465,35.871,-95.232
58,2844,34.152,-89.904
58,2862,36.702,-96.927
58,3474,35.595,-95.037
58,4816,34.856,-92.49
58,4821,36.35,-96.09
59,1284,32.682,-85.91
59,1460,34.407,-89.793
59,1463,35.521,-91.993
59,1510,36.424,-95.679
59,1683,36.47,-95.04
59,1880,32.925,-85.193
59,2327,36.423,-93.849
59,2655,33.944,-87.106
59,2844,34.152,-89.904
59,2862,36.702,-96.927
59,3024,33.425,-86.334
59,4274,34.756,-90.123
59,4360,36.64,-94.813
60,1121,35.069,-88.247
60,1137,36.365,-92.573
60,1468,36.598,-93.312
60,1880,32.925,-85.193
60,2126,36.252,-92.238
60,2327,36.423,-93.849
60,2655,33.944,-87.106
60,2901,34.798,-87.623
60,3024,33.425,-86.334
60,4360,36.64,-94.813
61,1052,34.422,-86.392
61,1121,35.069,-88.247
61,1129,34.806,-87.38
61,1778,37.69,-93.769
61,2369,33.353,-83.157
61,2901,34.798,-87.623
61,3798,34.174,-85.753
61,4432,33.141,-83.202
61,4508,34.205,-85.617
61,4658,34.165,-84.726
62,950,38.265,-93.406
62,1287,34.161,-84.072
62,1309,33.662,-82.197
62,1551,35.102,-85.227
62,1778,37.69,-93.769
62,2369,33.353,-83.157
62,3066,33.859,-82.391
62,4204,39.112,-95.432
62,4311,35.002,-85.618
62,4350,33.693,-82.341
62,4658,34.165,-84.726
63,295,37.01,-88.269
63,697,37.019,-88.219
63,796,33.452,-80.166
63,806,33.241,-79.999
63,934,34.36,-82.823
63,950,38.265,-93.406
63,1006,38.206,-92.627
63,1309,33.662,-82.197
63,1426,35.624,-84.78
63,1551,35.102,-85.227
63,1744,34.027,-82.602
63,2426,37.169,-88.427
63,2679,33.511,-80.448
63,2808,36.097,-85.826
63,2868,34.8,-82.889
63,2876,36.292,-86.659
63,3066,33.859,-82.391
63,3218,36.155,-86.618
63,4204,39.112,-95.432
63,4350,33.693,-82.341
63,4578,34.174,-81.91
64,295,37.01,-88.269
64,697,37.019,-88.219
64,796,33.452,-80.166
64,806,33.241,-79.999
64,984,34.052,-81.22
64,1426,35.624,-84.78
64,1708,35.79,-84.24
64,1887,36.538,-85.45
64,2281,38.037,-88.969
64,2426,37.169,-88.427
64,2679,33.511,-80.448
64,2808,36.097,-85.826
64,2868,34.8,-82.889
64,2876,36.292,-86.659
64,3218,36.155,-86.618
64,3851,34.337,-80.703
64,4578,34.174,-81.91
64,4584,36.293,-85.945
65,1101,36.868,-85.144
65,1863,38.62,-89.351
65,1887,36.538,-85.45
65,1914,36.227,-84.093
65,2281,38.037,-88.969
65,2333,36.164,-83.498
65,2574,35.963,-83.534
65,2853,39.526,-91.648
65,3851,34.337,-80.703
65,4669,35.022,-81.011
66,1538,35.436,-80.952
66,1863,38.62,-89.351
66,2333,36.164,-83.498
66,2853,39.526,-91.648
66,3363,40.832,-92.881
66,4279,35.603,-80.236
66,4669,35.022,-81.011
66,4782,34.262,-78.521
67,2840,41.37,-92.982
67,3363,40.832,-92.881
67,4026,39.411,-88.777
67,4203,39.008,-86.5
67,4279,35.603,-80.236
67,4553,35.657,-79.069
68,2815,40.691,-89.58
68,2840,41.37,-92.982
68,4203,39.008,-86.5
68,4378,35.945,-78.582
68,4553,35.657,-79.069
69,985,36.596,-78.295
69,1107,35.515,-76.069
69,2334,37.042,-79.537
69,2815,40.691,-89.58
69,4378,35.945,-78.582
70,985,36.596,-78.295
70,1107,35.515,-76.069
70,2334,37.042,-79.537
70,2414,36.497,-77.812
70,2634,35.785,-76.406
71,3413,40.531,-84.573
71,3854,42.832,-89.001
72,3775,38.019,-77.711
72,3854,42.832,-89.001
72,4101,43.087,-89.378
73,1836,44.058,-90.019
73,3229,43.865,-89.961
74,139,42.348,-82.943
74,257,44.185,-88.455
75,139,42.348,-82.943
75,3015,45.891,-91.072
75,3061,41.502,-80.46
76,1,42.999,-82.423
76,2102,44.398,-84.785
76,2781,46.069,-90.226
76,3015,45.891,-91.072
76,3191,42.094,-79.244
76,4072,41.839,-79.001
76,4150,44.436,-84.673
76,4273,44.637,-86.149
77,2102,44.398,-84.785
77,2247,44.853,-85.322
77,2436,45.318,-85.256
77,3191,42.094,-79.244
77,3235,46.586,-89.549
77,3899,44.898,-85.408
77,4072,41.839,-79.001
77,4150,44.436,-84.673
78,2,45.823,-84.754
78,6,42.904,-78.908
78,1761,48.106,-91.647
78,2405,45.41,-84.624
78,2436,45.318,-85.256
78,2474,45.576,-84.487
78,3569,47.027,-88.478
