routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.011,0.0,860
update_state,0.0,0.0,0.0,860
sense_environment,0.103,0.068,0.098,859
update_state_environment,0.001,0.009,0.0,859
get_environment_broadcasts,0.014,0.033,0.0,859
get_agent_broadcasts,0.017,0.051,0.0,859
sense,0.137,0.098,0.123,859
think,0.701,1.386,0.041,859
perform_broadcast,0.008,0.024,0.0,158
do,0.246,0.624,0.06,859
perform_wait_for_messages,0.35,0.765,0.061,543
perform_state_change,0.043,0.04,0.027,219
perform_observation,0.069,0.045,0.06,289
