routine,t_avg,t_std,t_med,n
_read_incoming_messages,3e-05,0.00024,2e-05,878
__check_action_completion,6e-05,1e-05,6e-05,878
preplanner/update_percepts,2e-05,0.0,2e-05,878
preplanner/needs_planning,0.0,0.0,0.0,878
preplanner/calculate_access_opportunities,0.0004,0.00084,0.00032,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,1844
preplanner/_schedule_observations,0.01549,0.01145,0.01089,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.00346,0.00474,0.00202,864
preplanner/__schedule_periodic_replan,0.0001,0.00062,5e-05,864
preplanner/generate_plan,0.01912,0.0126,0.01415,864
preplanner/populate_adjacency_matrix,0.00011,0.0003,2e-05,101
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,878
replanner/update_percepts,8e-05,1e-05,8e-05,878
replanner/check_request_completion,0.00317,0.00447,0.00189,878
replanner/check_request_end_time,0.0,0.0,0.0,878
replanner/compare_bids,0.0022,0.00303,0.00155,878
replanner/consensus_phase,0.00539,0.00606,0.00366,878
replanner/needs_planning,0.0054,0.00607,0.00368,878
replanner/_get_available_requests,1e-05,1e-05,1e-05,3
