routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.008,0.0,730
__check_action_completion,0.0,0.0,0.0,730
preplanner/__get_new_requests,0.0,0.0,0.0,730
preplanner/__update_performed_requests,0.0,0.0,0.0,730
preplanner/_update_access_times,0.043,1.154,0.0,730
preplanner/needs_planning,0.0,0.0,0.0,730
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_schedule_measurements,158.804,0.0,158.804,1
preplanner/_schedule_broadcasts,1.861,1.842,1.861,2
preplanner/_schedule_maneuvers,17.742,0.0,17.742,1
preplanner/__schedule_periodic_replan,0.605,0.0,0.605,1
preplanner/generate_plan,199.567,0.0,199.567,1
replanner/__get_new_requests,0.0,0.0,0.0,730
replanner/__update_performed_requests,0.0,0.0,0.0,730
replanner/_update_access_times,0.29,2.379,0.0,730
replanner/_schedule_measurements,39.737,46.83,4.592,5
replanner/_schedule_broadcasts,0.507,0.702,0.309,10
replanner/_schedule_maneuvers,2.874,3.343,0.46,5
