routine,t_avg,t_std,t_med,n
check_action_statuses,0.016,0.042,0.002,729
update_state,0.0,0.0,0.0,729
sense_environment,0.308,0.277,0.238,728
update_state_environment,0.005,0.044,0.0,728
get_environment_broadcasts,0.0,0.0,0.0,728
get_agent_broadcasts,0.0,0.0,0.0,728
sense,0.329,0.297,0.252,728
think,29.112,20.098,29.727,728
perform_broadcast,0.004,0.021,0.0,62
do,3.254,3.367,2.305,728
perform_wait_for_messages,3.401,3.374,2.554,688
perform_state_change,3.456,3.421,2.582,664
perform_measurement,0.331,0.349,0.131,32
