routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00019,0.00067,2e-05,3563
__check_action_completion,6e-05,1e-05,6e-05,3563
preplanner/update_percepts,5e-05,3e-05,5e-05,3563
preplanner/needs_planning,0.0,0.0,0.0,3563
preplanner/calculate_access_opportunities,0.00123,0.00253,0.00068,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1809
preplanner/_schedule_maneuvers,0.00548,0.00423,0.0046,173
preplanner/__schedule_periodic_replan,8e-05,7e-05,8e-05,173
preplanner/generate_plan,0.04561,0.01987,0.04203,173
replanner/needs_planning,0.0,0.0,0.0,3563
replanner/_create_broadcast_path,0.00663,0.00027,0.00654,4
