t_msg,Sender,Message Type
0.0,vis_sat_0_1,PLAN
0.0,therm_sat_0_0,PLAN
0.0,sar_sat_0_0,PLAN
0.0,vis_sat_0_0,PLAN
150.0,vis_sat_0_0,OBSERVATION_PERFORMED
250.0,therm_sat_0_0,OBSERVATION_PERFORMED
700.0,sar_sat_0_0,OBSERVATION_PERFORMED
1100.0,therm_sat_0_0,OBSERVATION_PERFORMED
1120.0,vis_sat_0_0,OBSERVATION_PERFORMED
1250.0,vis_sat_0_0,OBSERVATION_PERFORMED
1410.0,sar_sat_0_0,OBSERVATION_PERFORMED
1690.0,vis_sat_0_0,OBSERVATION_PERFORMED
1930.0,therm_sat_0_0,OBSERVATION_PERFORMED
2230.0,vis_sat_0_1,OBSERVATION_PERFORMED
2450.0,therm_sat_0_0,OBSERVATION_PERFORMED
2460.0,sar_sat_0_0,OBSERVATION_PERFORMED
2500.0,vis_sat_0_1,OBSERVATION_PERFORMED
2560.0,vis_sat_0_0,OBSERVATION_PERFORMED
2600.0,sar_sat_0_0,OBSERVATION_PERFORMED
2650.0,therm_sat_0_0,OBSERVATION_PERFORMED
2960.0,vis_sat_0_1,OBSERVATION_PERFORMED
3020.0,vis_sat_0_1,OBSERVATION_PERFORMED
3240.0,vis_sat_0_0,OBSERVATION_PERFORMED
3310.0,vis_sat_0_1,OBSERVATION_PERFORMED
3410.0,sar_sat_0_0,OBSERVATION_PERFORMED
3460.0,vis_sat_0_0,OBSERVATION_PERFORMED
3550.0,vis_sat_0_1,OBSERVATION_PERFORMED
3550.0,vis_sat_0_1,MEASUREMENT_REQ
3550.0,vis_sat_0_1,MEASUREMENT_BID
3550.0,vis_sat_0_0,MEASUREMENT_BID
3550.0,sar_sat_0_0,MEASUREMENT_BID
3550.0,therm_sat_0_0,MEASUREMENT_BID
13180.0,sar_sat_0_0,MEASUREMENT_REQ
13180.0,sar_sat_0_0,MEASUREMENT_BID
13180.0,vis_sat_0_1,MEASUREMENT_BID
13180.0,vis_sat_0_0,MEASUREMENT_BID
13180.0,therm_sat_0_0,MEASUREMENT_BID
34100.0,vis_sat_0_1,MEASUREMENT_REQ
34100.0,vis_sat_0_1,MEASUREMENT_BID
34100.0,sar_sat_0_0,MEASUREMENT_BID
34100.0,therm_sat_0_0,MEASUREMENT_BID
34100.0,vis_sat_0_0,MEASUREMENT_BID
44440.0,vis_sat_0_1,MEASUREMENT_REQ
44440.0,vis_sat_0_1,MEASUREMENT_BID
44440.0,sar_sat_0_0,MEASUREMENT_BID
44440.0,vis_sat_0_0,MEASUREMENT_BID
44440.0,therm_sat_0_0,MEASUREMENT_BID
51350.0,vis_sat_0_0,MEASUREMENT_REQ
51350.0,vis_sat_0_0,MEASUREMENT_BID
51350.0,therm_sat_0_0,MEASUREMENT_BID
51350.0,sar_sat_0_0,MEASUREMENT_BID
51350.0,vis_sat_0_1,MEASUREMENT_BID
58860.0,sar_sat_0_0,MEASUREMENT_REQ
58860.0,sar_sat_0_0,MEASUREMENT_BID
58860.0,vis_sat_0_0,MEASUREMENT_BID
58860.0,vis_sat_0_1,MEASUREMENT_BID
58860.0,therm_sat_0_0,MEASUREMENT_BID
65240.0,vis_sat_0_1,MEASUREMENT_REQ
65240.0,vis_sat_0_1,MEASUREMENT_BID
65240.0,therm_sat_0_0,MEASUREMENT_BID
65240.0,sar_sat_0_0,MEASUREMENT_BID
65240.0,vis_sat_0_0,MEASUREMENT_BID
67860.0,therm_sat_0_0,MEASUREMENT_REQ
67860.0,therm_sat_0_0,MEASUREMENT_BID
67860.0,vis_sat_0_1,MEASUREMENT_BID
67860.0,vis_sat_0_0,MEASUREMENT_BID
67860.0,sar_sat_0_0,MEASUREMENT_BID
69680.0,vis_sat_0_1,MEASUREMENT_REQ
69680.0,vis_sat_0_1,MEASUREMENT_BID
69680.0,vis_sat_0_0,MEASUREMENT_BID
69680.0,sar_sat_0_0,MEASUREMENT_BID
69680.0,therm_sat_0_0,MEASUREMENT_BID
80340.0,vis_sat_0_1,MEASUREMENT_REQ
80340.0,vis_sat_0_1,MEASUREMENT_BID
80340.0,therm_sat_0_0,MEASUREMENT_BID
80340.0,sar_sat_0_0,MEASUREMENT_BID
80340.0,vis_sat_0_0,MEASUREMENT_BID
