routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.033,0.0,4749
update_state,0.0,0.0,0.0,4749
sense_environment,0.174,0.13,0.157,4749
update_state_environment,0.002,0.019,0.0,4749
get_environment_broadcasts,0.01,0.026,0.0,4749
get_agent_broadcasts,0.069,0.114,0.0,4749
sense,0.26,0.191,0.223,4749
think,0.314,0.536,0.106,4748
perform_broadcast,0.008,0.039,0.0,1695
do,0.114,0.14,0.076,4748
perform_wait_for_messages,0.109,0.139,0.062,3195
perform_state_change,0.07,0.068,0.043,883
perform_observation,0.151,0.136,0.125,1178
