routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.009,0.052,0.0,9930
__check_action_completion,0.0,0.005,0.0,9930
preplanner/update_percepts,0.002,0.017,0.001,9930
preplanner/needs_planning,0.0,0.0,0.0,9930
preplanner/calculate_access_times,0.527,0.0,0.527,1
preplanner/_schedule_observations,310.812,0.0,310.812,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,232.712,0.0,232.712,1
preplanner/_schedule_maneuvers,1.397,0.0,1.397,1
preplanner/__schedule_periodic_replan,2.628,0.0,2.628,1
preplanner/generate_plan,548.669,0.0,548.669,1
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,9930
replanner/update_percepts,0.02,0.112,0.001,9930
replanner/check_request_completion,0.0,0.002,0.0,9930
replanner/check_request_end_time,0.0,0.0,0.0,9930
replanner/compare_bids,0.002,0.028,0.0,9930
replanner/consensus_phase,0.003,0.028,0.0,9930
replanner/is_observation_path_valid,0.011,0.079,0.001,549061
replanner/needs_planning,0.064,0.264,0.0,9930
replanner/_get_available_requests,1.929,2.262,0.877,1764
replanner/planning_phase,7.652,23.497,3.481,758
replanner/_schedule_observations,7.734,7.627,5.016,758
replanner/_schedule_maneuvers,3.383,4.902,0.8,758
replanner/_schedule_broadcasts,0.441,0.672,0.083,758
replanner/_schedule_waits,0.0,0.0,0.0,758
replanner/generate_plan,19.425,26.316,13.069,758
replanner/calc_imaging_time,0.162,0.213,0.112,43
