routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.017,0.051,0.0,1021
__check_action_completion,0.0,0.002,0.0,1021
preplanner/update_percepts,0.002,0.015,0.0,1021
preplanner/needs_planning,0.0,0.0,0.0,1021
preplanner/calculate_access_opportunities,0.143,0.175,0.084,170
preplanner/_schedule_observations,0.455,0.574,0.216,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.374,0.603,0.105,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.005,0.021,0.0,170
preplanner/generate_plan,0.857,1.03,0.383,170
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,1021
replanner/update_percepts,0.009,0.038,0.0,1021
replanner/check_request_completion,0.0,0.006,0.0,1021
replanner/check_request_end_time,0.0,0.001,0.0,1021
replanner/compare_bids,0.0,0.003,0.0,1021
replanner/consensus_phase,0.0,0.006,0.0,1021
replanner/is_observation_path_valid,0.0,0.003,0.0,5262
replanner/_get_available_requests,0.237,0.285,0.15,949
replanner/needs_planning,0.218,0.282,0.084,1021
replanner/planning_phase,0.779,1.531,0.295,34
replanner/_schedule_observations,0.011,0.035,0.001,34
replanner/_schedule_maneuvers,0.022,0.038,0.005,34
replanner/_schedule_broadcasts,0.044,0.056,0.02,34
replanner/_schedule_waits,0.0,0.0,0.0,34
replanner/generate_plan,0.862,1.527,0.4,34
replanner/calc_imaging_time,0.148,0.126,0.107,8
