routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.025,0.0,1022
update_state,0.0,0.0,0.0,1022
sense_environment,0.193,0.148,0.171,1021
update_state_environment,0.003,0.018,0.0,1021
get_environment_broadcasts,0.011,0.026,0.0,1021
get_agent_broadcasts,0.08,0.136,0.0,1021
sense,0.293,0.22,0.241,1021
think,0.595,0.75,0.397,1021
perform_broadcast,0.009,0.029,0.0,397
do,0.202,0.207,0.147,1021
perform_wait_for_messages,0.222,0.224,0.163,683
perform_state_change,0.191,0.16,0.147,179
perform_observation,0.21,0.154,0.166,241
