routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.041,0.0,3474
update_state,0.0,0.0,0.0,3474
sense_environment,0.181,0.199,0.154,3473
update_state_environment,0.002,0.019,0.0,3473
get_environment_broadcasts,0.019,0.058,0.0,3473
get_agent_broadcasts,0.126,0.672,0.0,3473
sense,0.333,0.758,0.191,3473
think,3.183,14.407,0.113,3473
perform_broadcast,0.013,0.103,0.0,708
do,0.703,5.506,0.092,3473
perform_wait_for_messages,1.06,7.005,0.075,2129
perform_state_change,0.195,1.175,0.05,790
perform_observation,0.154,0.278,0.117,1132
