plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,2ea69c78,1,2060.0,0.333
0,0.0,2ea542c4,1,2120.0,0.333
0,0.0,2ea2d4a8,1,2160.0,0.333
0,0.0,2e9c1f5a,1,2250.0,0.333
0,0.0,2ea61dde,1,2630.0,0.333
0,0.0,2ea5f322,1,2800.0,0.333
2,7200.0,2ea02d98,1,8260.0,0.333
2,7200.0,2e98ba7c,1,8300.0,0.333
2,7200.0,2e9dd23c,1,8310.0,0.333
2,7200.0,2e9919c2,1,8330.0,0.333
2,7200.0,883467d4,1,8330.0,3.633
2,7200.0,2e9e8222,1,8340.0,0.333
2,7200.0,2ea61dde,1,8710.0,0.333
2,7200.0,2ea5c7b2,1,9110.0,0.333
2,7200.0,2e9e54aa,1,9260.0,0.333
3,10800.0,2e9eacac,1,12500.0,0.333
3,10800.0,2ea2a528,1,12920.0,0.333
3,10800.0,2e9b6fd8,1,14250.0,0.333
3,10800.0,2ea79f24,1,14270.0,0.333
3,10800.0,b7399586,1,14270.0,2.515
