routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.006,0.027,0.0,5897
__check_action_completion,0.0,0.001,0.0,5897
preplanner/update_percepts,0.001,0.008,0.0,5897
preplanner/needs_planning,0.0,0.0,0.0,5897
preplanner/calculate_access_times,0.192,0.0,0.192,1
preplanner/_schedule_observations,0.998,0.0,0.998,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,136.726,0.0,136.726,1
preplanner/_schedule_maneuvers,3.734,0.0,3.734,1
preplanner/__schedule_periodic_replan,0.103,0.0,0.103,1
preplanner/generate_plan,141.637,0.0,141.637,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,5897
replanner/update_percepts,0.012,0.065,0.001,5897
replanner/check_request_completion,0.0,0.001,0.0,5897
replanner/check_request_end_time,0.0,0.001,0.0,5897
replanner/compare_bids,0.0,0.005,0.0,5897
replanner/consensus_phase,0.0,0.005,0.0,5897
replanner/is_observation_path_valid,0.005,0.048,0.001,349631
replanner/needs_planning,0.032,0.107,0.0,5897
replanner/_get_available_requests,0.379,0.525,0.187,1508
replanner/planning_phase,4.013,17.043,0.753,452
replanner/_schedule_observations,3.726,3.598,2.72,452
replanner/_schedule_maneuvers,0.406,0.544,0.272,452
replanner/_schedule_broadcasts,0.057,0.173,0.015,452
replanner/_schedule_waits,0.0,0.0,0.0,452
replanner/generate_plan,8.299,17.441,4.771,452
replanner/calc_imaging_time,0.113,0.123,0.062,52
