routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.002,0.012,0.0,8850
__check_action_completion,0.0,0.0,0.0,8850
preplanner/update_percepts,0.001,0.004,0.0,8850
preplanner/needs_planning,0.0,0.0,0.0,8850
preplanner/calculate_access_times,0.42,0.0,0.42,1
preplanner/_schedule_observations,24.398,0.0,24.398,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,125.4,0.0,125.4,1
preplanner/_schedule_maneuvers,1.033,0.0,1.033,1
preplanner/__schedule_periodic_replan,0.045,0.0,0.045,1
preplanner/generate_plan,150.964,0.0,150.964,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8850
replanner/update_percepts,0.006,0.049,0.001,8850
replanner/check_request_completion,0.0,0.001,0.0,8850
replanner/check_request_end_time,0.0,0.0,0.0,8850
replanner/compare_bids,0.0,0.002,0.0,8850
replanner/consensus_phase,0.0,0.002,0.0,8850
replanner/is_observation_path_valid,0.003,0.031,0.001,596402
replanner/needs_planning,0.014,0.055,0.0,8850
replanner/_get_available_requests,0.277,0.472,0.117,1582
replanner/planning_phase,10.101,20.474,1.9,571
replanner/_schedule_observations,2.095,2.728,1.21,571
replanner/_schedule_maneuvers,0.284,0.357,0.235,571
replanner/_schedule_broadcasts,0.033,0.131,0.015,571
replanner/_schedule_waits,0.0,0.0,0.0,571
replanner/generate_plan,12.56,21.142,5.155,571
replanner/calc_imaging_time,0.051,0.108,0.01,422
