Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7078.0,0.010000000000000129,67.0,360.0,360.0,314.9999999999992
1,7077.999999999993,0.00999999999999961,67.0,359.9996869397025,359.9999052003636,315.61601016593914
2,7077.999999999997,0.009999999999999842,66.99999999999999,359.9993738817334,359.9998103949605,316.2321123378834
3,7078.000000000001,0.010000000000000207,67.0,359.9990608222121,359.99971559340185,316.84830551995077
4,7077.999999999997,0.010000000000000694,67.0,359.9987477631758,359.99962079184326,317.46458870491597
5,7077.999999999998,0.009999999999999294,67.0,359.9984347038678,359.9995259910535,318.08096087433904
6,7077.999999999999,0.009999999999999412,67.0,359.9981216448121,359.9994311880852,318.6974209986258
7,7077.999999999999,0.010000000000000623,67.0,359.9978085854016,359.99933638551965,319.3139680371941
8,7078.000000000001,0.010000000000000763,67.0,359.99749552606033,359.99924158368646,319.9306009386011
9,7077.999999999999,0.010000000000000163,67.0,359.99718246702395,359.99914678191425,320.5473186406174
10,7078.0,0.009999999999999638,67.0,359.9968694077353,359.9990519798003,321.1641200703813
11,7077.999999999994,0.009999999999999107,67.0,359.9965563485808,359.99895717813683,321.7810041445054
12,7077.9999999999945,0.009999999999999726,67.0,359.99624328933265,359.9988623755297,322.3979697692315
13,7077.999999999996,0.009999999999999782,67.0,359.9959302301917,359.99876757426676,323.01501584053864
14,7078.0,0.010000000000000233,67.0,359.9956171708855,359.9986727718632,323.6321412442621
15,7077.999999999998,0.009999999999999537,67.0,359.99530411175755,359.9985779700849,324.24934485624766
16,7077.999999999993,0.009999999999999648,67.0,359.9949910524832,359.99848316785346,324.8666255424582
17,7078.0,0.010000000000000701,67.0,359.994677993294,359.998388365475,325.4839821591468
18,7078.000000000002,0.010000000000000333,67.0,359.9943649339816,359.99829356404206,326.1014135529587
19,7078.0,0.01000000000000013,67.0,359.9940518748717,359.99819876178645,326.71891856106726
20,7077.999999999997,0.009999999999999582,67.0,359.9937388155848,359.9981039597928,327.33649601134346
21,7077.999999999998,0.010000000000000496,67.0,359.99342575636786,359.9980091578406,327.95414472245636
22,7078.000000000002,0.010000000000000784,66.99999999999999,359.9931126972113,359.9979143557493,328.5718635040729
23,7077.999999999997,0.010000000000000387,67.0,359.9927996379555,359.9978195540387,329.18965115693277
24,7077.999999999995,0.009999999999999737,67.0,359.9924865788068,359.99772475202036,329.8075064730477
25,7077.999999999997,0.010000000000000004,67.0,359.99217351956605,359.9976299498851,330.4254282358113
26,7077.999999999999,0.010000000000000047,67.0,359.9918604602887,359.9975351480898,331.04341522017563
27,7077.999999999995,0.009999999999999433,67.0,359.9915474010651,359.99744034602736,331.6614661927869
28,7077.999999999998,0.00999999999999944,67.0,359.9912343418893,359.99734554386356,332.27957991212963
29,7077.999999999996,0.010000000000000276,67.0,359.9909212826762,359.9972507417414,332.8977551286885
30,7077.999999999999,0.00999999999999977,67.0,359.9906082234295,359.9971559396569,333.51599058513654
31,7078.000000000002,0.010000000000000108,67.0,359.9902951642651,359.99706113797845,334.13428501639675
32,7077.999999999996,0.009999999999999518,67.0,359.98998210495694,359.99696633570665,334.75263714989205
33,7077.999999999998,0.010000000000000403,67.0,359.9896690458004,359.9968715339441,335.37104570565543
34,7077.999999999998,0.010000000000000044,67.0,359.9893559865423,359.9967767317413,335.98950939652957
35,7077.999999999996,0.009999999999999898,67.0,359.9890429273244,359.99668192968505,336.60802692825456
36,7077.999999999996,0.01000000000000024,67.0,359.9887298681112,359.99658712754973,337.22659699969574
37,7077.999999999996,0.010000000000000382,67.0,359.988416808902,359.99649232575734,337.84521830299275
38,7077.999999999996,0.009999999999999488,67.0,359.9881037496967,359.99639752387594,338.46388952370893
39,7077.999999999999,0.010000000000000165,67.0,359.98779069046503,359.9963027219126,339.0826093409714
40,7077.999999999998,0.009999999999999726,67.0,359.98747763123816,359.9962079197772,339.70137642771846
41,7078.000000000001,0.010000000000000274,67.0,359.9871645720156,359.9961131177638,340.32018945077084
42,7077.999999999999,0.009999999999999875,67.0,359.9868515128249,359.99601831577195,340.9390470710808
43,7078.0,0.01000000000000051,67.0,359.98653845358245,359.99592351388975,341.55794794382615
44,7077.999999999996,0.009999999999999933,67.0,359.9862253943713,359.9958287116727,342.17689071866795
45,7077.999999999999,0.010000000000000389,67.0,359.98591233513747,359.9957339096557,342.79587403982487
46,7078.000000000001,0.0100000000000003,67.0,359.98559927590793,359.9956391077423,343.41489654633244
47,7077.999999999995,0.009999999999999688,67.0,359.98528621668214,359.99554430576217,344.03395687214817
48,7077.9999999999945,0.009999999999999554,67.0,359.9849731575085,359.9954495037195,344.65305364636396
49,7077.999999999995,0.009999999999999794,67.0,359.9846600982651,359.9953547018535,345.2721854933713
50,7077.999999999995,0.009999999999999865,67.0,359.98434703904906,359.9952598996153,345.8913510330468
51,7078.000000000001,0.010000000000000045,67.0,359.98403397983606,359.99516509770535,346.5105488809126
52,7077.999999999999,0.009999999999999972,67.0,359.98372092062596,359.9950702958828,347.1297776483039
53,7077.999999999997,0.01000000000000019,67.0,359.98340786141847,359.99497549378003,347.7490359425702
54,7078.000000000004,0.01000000000000067,67.0,359.98309480219194,359.9948806916974,348.36832236727383
55,7077.999999999999,0.009999999999999858,67.0,359.98278174296854,359.9947858896339,348.9876355223148
56,7077.999999999996,0.00999999999999986,67.0,359.9824686837689,359.994691087863,349.60697400411715
57,7077.999999999997,0.009999999999999941,67.0,359.9821556245509,359.9945962856948,350.2263364058732
