routine,t_avg,t_std,t_med,n
_read_incoming_messages,2e-05,0.0,2e-05,870
__check_action_completion,6e-05,1e-05,6e-05,870
preplanner/update_percepts,2e-05,0.0,2e-05,870
preplanner/needs_planning,0.0,0.0,0.0,870
preplanner/calculate_access_opportunities,0.00034,0.00058,0.0003,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,1822
preplanner/_schedule_maneuvers,0.00298,0.00489,0.00157,864
preplanner/__schedule_periodic_replan,0.00011,0.0005,6e-05,864
preplanner/generate_plan,0.01748,0.01366,0.0125,864
replanner/needs_planning,0.0,0.0,0.0,870
