t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
20.0,0,130,-65.0,172.5,visual,1.0,1,0
20.0,0,130,-65.0,172.5,visual,1.011111111111111,0,0
20.0,0,512,1.7,-101.3,visual,1.0,1,0
20.0,0,512,1.7,-101.3,visual,1.011111111111111,0,0
90.0,0,123,-66.6,-175.9,visual,1.0,1,0
90.0,0,123,-66.6,-175.9,visual,1.05,0,0
120.0,0,124,-66.1,-172.7,visual,1.0,1,0
120.0,0,124,-66.1,-172.7,visual,1.0666666666666667,0,0
140.0,0,466,-8.399999999999991,80.5,sar,1.0,1,0
140.0,0,466,-8.399999999999991,80.5,sar,1.0777777777777777,0,0
140.0,0,546,7.8,-97.3,visual,1.0,1,0
140.0,0,546,7.8,-97.3,visual,1.0777777777777777,0,0
140.0,0,870,65.3,9.4,thermal,1.0,1,0
140.0,0,870,65.3,9.4,thermal,1.0777777777777777,0,0
210.0,0,147,-62.3,-162.2,visual,1.0,1,0
210.0,0,147,-62.3,-162.2,visual,1.1166666666666667,0,0
290.0,0,844,60.6,26.5,thermal,1.0,1,0
290.0,0,844,60.6,26.5,thermal,1.1611111111111112,0,0
310.0,0,429,-16.299999999999997,87.30000000000001,sar,1.0,1,0
310.0,0,429,-16.299999999999997,87.30000000000001,sar,1.1722222222222223,0,0
360.0,0,618,20.4,-92.2,visual,1.0,1,0
360.0,0,618,20.4,-92.2,visual,1.2,0,0
380.0,0,818,57.2,34.9,thermal,1.0,1,0
380.0,0,818,57.2,34.9,thermal,1.211111111111111,0,0
530.0,0,349,-29.4,90.40000000000003,sar,1.0,1,0
530.0,0,349,-29.4,90.40000000000003,sar,1.2944444444444445,0,0
610.0,0,780,48.7,51.7,thermal,1.0,1,0
610.0,0,780,48.7,51.7,thermal,1.338888888888889,0,0
690.0,0,752,44.3,55.6,thermal,1.0,1,0
690.0,0,752,44.3,55.6,thermal,1.3833333333333333,0,0
800.0,0,754,44.5,-79.6,visual,1.0,1,0
800.0,0,754,44.5,-79.6,visual,1.4444444444444444,0,0
840.0,0,306,-35.6,-120.2,visual,1.0,1,0
840.0,0,306,-35.6,-120.2,visual,1.4666666666666668,0,0
850.0,0,320,-33.8,-122.2,visual,1.0,1,0
850.0,0,320,-33.8,-122.2,visual,1.4722222222222223,0,0
930.0,0,228,-48.5,106.8,sar,1.0,1,0
930.0,0,228,-48.5,106.8,sar,1.5166666666666666,0,0
960.0,0,672,28.9,61.3,thermal,1.0,1,0
