routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00087,0.00395,2e-05,5191
__check_action_completion,6e-05,1e-05,6e-05,5191
preplanner/update_percepts,0.00026,0.00013,0.00025,5191
preplanner/needs_planning,0.0,0.0,0.0,5191
preplanner/calculate_access_opportunities,0.01799,0.0,0.01799,1
preplanner/_schedule_observations,0.20212,0.0,0.20212,1
preplanner/is_observation_path_valid,0.00084,0.0,0.00084,1
preplanner/_create_broadcast_path,0.01211,0.0,0.01211,1
preplanner/_schedule_broadcasts,0.05539,0.0,0.05539,1
preplanner/_schedule_maneuvers,0.27064,0.0,0.27064,1
preplanner/__schedule_periodic_replan,0.00585,0.0,0.00585,1
preplanner/generate_plan,0.57361,0.0,0.57361,1
replanner/needs_planning,1e-05,0.00022,0.0,5191
replanner/_create_broadcast_path,0.01201,0.00768,0.00692,16
